itest_id,aveknow,avecarelessness,avecorrect,numactions,averesbored,averesengcon,averesconf,averesfrust,averesofftask,averesgaming
1598,0.631904121,0.33613666200000003,0.7675,400,0.229348109,0.6700751970000001,0.06313284200000001,0.043195032,0.204148169,0.016688791
1621,0.46243434,0.20150338899999998,0.664335664,286,0.24467605899999997,0.683811191,0.07918949,0.043999152,0.209935786,0.003949172
1622,0.14070156,0.094282514,0.38616071399999996,448,0.265677247,0.630543822,0.131801266,0.138782234,0.21257800300000002,0.056593795
1627,0.330256203,0.16813745100000002,0.49626865700000006,268,0.263711536,0.629610997,0.119558322,0.22809696899999998,0.202369015,0.024995966
1631,0.17550010100000002,0.07921484,0.38670284899999996,737,0.21972254100000002,0.667754904,0.062960433,0.147527249,0.15572656699999998,0.400623215
1635,0.09393596900000001,0.044149667000000004,0.34375,128,0.320934085,0.61432863,0.235942015,0.24068228100000003,0.417825302,0.00420398
1648,0.18154486,0.11396525199999999,0.349344978,229,0.273788474,0.627240308,0.110283854,0.127033232,0.282797368,0.099972202
1658,0.13975337300000001,0.09495194800000001,0.371607516,479,0.294451691,0.640796501,0.135188687,0.09184274199999999,0.263450417,0.024121657
1670,0.09833599800000001,0.080489947,0.301369863,438,0.24267949600000002,0.629747262,0.158745104,0.128054255,0.219041646,0.133610184
1672,0.423784034,0.21378308899999998,0.561643836,292,0.264571269,0.653085094,0.08625826,0.16531307,0.253052024,0.014609111000000001
1684,0.18589779999999997,0.105386875,0.45833333299999995,144,0.294984753,0.584200511,0.139023221,0.188244477,0.32316656,0.008591224
1701,0.151492018,0.106663235,0.316151203,582,0.289617133,0.6039654760000001,0.19380539300000002,0.09909660099999999,0.21541547,0.055090393
1704,0.10026905900000001,0.04271425400000001,0.293139293,1443,0.215740839,0.639372512,0.084140089,0.13986649199999998,0.137579032,0.310372058
1707,0.120097305,0.07964338900000001,0.356521739,230,0.273601423,0.6599069989999999,0.06471434200000001,0.18393993600000003,0.255613533,0.051799226
1708,0.377729516,0.212520823,0.5550239229999999,836,0.233956606,0.651561363,0.06478092099999999,0.193227079,0.177245283,0.143244391
1720,0.344271996,0.173483319,0.539285714,280,0.302830802,0.6340248829999999,0.128509977,0.139576268,0.291066956,0.008746281
1723,0.213649018,0.09630033,0.41798941799999995,189,0.303880597,0.66075811,0.122418755,0.096325805,0.305603034,0.020371879
1750,0.300257968,0.121268864,0.509433962,212,0.288721207,0.6174405470000001,0.09804032900000001,0.031018382,0.356014774,0.037612764
1752,0.064752267,0.042808295999999996,0.273927393,303,0.248690347,0.586263448,0.084075909,0.169252796,0.23839213399999998,0.309953637
1755,0.084888948,0.05076293900000001,0.352272727,264,0.26195464399999996,0.631912962,0.10755804,0.114508151,0.262412826,0.179024333
1762,0.25531766699999997,0.162940623,0.515151515,132,0.292717066,0.627490112,0.150381139,0.201072611,0.379177471,0.004449468
1765,0.38193786399999996,0.160325059,0.62,200,0.278406388,0.674504762,0.073538239,0.05533721,0.26787211899999996,0.006866234000000001
1771,0.071543961,0.050200354,0.34848484799999996,132,0.276020035,0.641143636,0.21286767,0.09226417,0.28983077100000004,0.080402268
1781,0.38838843799999995,0.18235368300000002,0.556043956,455,0.24340762300000002,0.652479816,0.070793633,0.184847635,0.20585785,0.067095404
1788,0.120136294,0.06489787,0.36082474200000003,388,0.284111636,0.62701609,0.089738586,0.18896951899999997,0.251050998,0.050319277999999995
1818,0.059338202,0.04264585,0.219047619,105,0.34010445899999997,0.54387148,0.14932974400000001,0.11328219199999999,0.462311849,0.04249912
1823,0.12436398900000001,0.065249747,0.279301746,401,0.24699110100000002,0.6287777210000001,0.055346016,0.143713161,0.22764383600000002,0.405429716
1824,0.426443917,0.222619165,0.608597285,442,0.229175555,0.6799734829999999,0.09450935699999999,0.11805955800000001,0.16381596699999998,0.012870778000000001
1826,0.121770807,0.079578279,0.35353535399999997,297,0.271592519,0.637940696,0.13772218,0.082327481,0.291483112,0.17297959300000001
1850,0.17636173100000002,0.082742647,0.452631579,95,0.303407496,0.602649533,0.182275821,0.056928004000000004,0.319992376,0.006451421999999999
1851,0.125945126,0.09397993199999999,0.38888888899999996,126,0.302264522,0.633699743,0.157334071,0.081577686,0.319228693,0.00503135
1855,0.414359928,0.191935461,0.6254295529999999,291,0.27265973,0.632522834,0.08698824699999999,0.088054466,0.261760975,0.0067651740000000005
1866,0.137609259,0.106397061,0.28708134,209,0.258416472,0.625282945,0.120641459,0.16380891,0.289637331,0.10140716400000001
1867,0.128887268,0.09230590699999999,0.34803921600000004,204,0.28281809,0.626409341,0.178189898,0.118889891,0.2514075,0.032659369
1868,0.061091325,0.066522839,0.166666667,12,0.342808161,0.484814143,0.20128116399999998,0.166666667,0.776413294,0.0039514979999999995
1877,0.21302084699999999,0.10432386800000001,0.45089285700000004,448,0.23512085300000002,0.659911087,0.094633199,0.15680075699999999,0.172085376,0.033219883
1879,0.45855816,0.19104921,0.660130719,153,0.23767321800000002,0.692884576,0.076473511,0.042906002,0.226686064,0.003977452
1881,0.276046267,0.138642936,0.540041068,487,0.24593121199999998,0.6763108109999999,0.145107391,0.087948924,0.20876687100000002,0.02155812
1884,0.07475849400000001,0.06592214099999999,0.278538813,219,0.300129412,0.641126715,0.221975045,0.10694678,0.295399912,0.002983975
1892,0.044351497999999996,0.017348084,0.226941748,824,0.190449707,0.687219459,0.079189232,0.13300098900000001,0.130239222,0.601588252
1896,0.056188355,0.041158491,0.283687943,141,0.328554791,0.614031175,0.229096313,0.163253293,0.360419645,0.019184023999999997
1906,0.189107912,0.079046662,0.420353982,226,0.26635197899999996,0.668154727,0.067497461,0.101305693,0.28966497399999996,0.119348299
1911,0.25981082,0.14147448199999998,0.456521739,92,0.278023017,0.643879096,0.073592932,0.146522834,0.371591134,0.004360855
1912,0.138301698,0.09072690900000001,0.317669173,532,0.289010036,0.644307253,0.104037369,0.111058201,0.22603413,0.061292026
1913,0.065747312,0.056791375,0.319148936,188,0.28893978800000003,0.603721073,0.19502716,0.18430119600000003,0.314457688,0.074230659
1915,0.117114574,0.075775817,0.304,250,0.279332176,0.617727416,0.120633048,0.127726758,0.270717098,0.044903821
1919,0.223284891,0.102294531,0.383561644,73,0.34708192600000004,0.5553245179999999,0.084995351,0.06192095,0.46172980399999997,0.0033771779999999998
1923,0.139693206,0.09767205699999999,0.368888889,450,0.262807083,0.640481573,0.114144419,0.071340785,0.17178643600000001,0.076184645
1951,0.116263009,0.08074647900000001,0.35443038,316,0.28033099100000003,0.59764979,0.116636036,0.21351757899999999,0.247450571,0.103720624
1952,0.069978264,0.04275840400000001,0.280719281,1001,0.20655088,0.689911284,0.09227373300000001,0.15098045,0.122781935,0.423258562
1962,0.078767709,0.07484276200000001,0.347480106,377,0.29640974600000003,0.61229242,0.149377286,0.158170924,0.242232008,0.016181262
1963,0.36273610799999995,0.169415681,0.511235955,356,0.263887797,0.625135034,0.116364908,0.20366685699999998,0.21062973699999998,0.023366601
1965,0.334763981,0.169175325,0.545454545,396,0.254662434,0.645362722,0.088045648,0.13020125400000002,0.204317085,0.049174415
1981,0.121058024,0.08393239699999999,0.403846154,208,0.24301444100000003,0.6436451120000001,0.079336092,0.334119967,0.240331148,0.071231505
1983,0.267773363,0.147628451,0.5042016810000001,476,0.251905313,0.642202458,0.098398792,0.11622344400000001,0.222518584,0.038833735
1992,0.067961252,0.051999573,0.29756097600000003,205,0.296741742,0.618293874,0.181855168,0.157287752,0.331597357,0.060689865999999995
1993,0.121562611,0.070243766,0.319129646,1103,0.20819336300000002,0.69354424,0.078119993,0.096114003,0.130165601,0.469334779
2020,0.050682642,0.032196288999999996,0.285245902,305,0.258732052,0.610059848,0.204170402,0.11952613599999999,0.242626,0.21620119899999998
2021,0.26204492100000004,0.12999365,0.38317757,107,0.325003333,0.572462372,0.18888818300000002,0.090208341,0.41548303700000006,0.004347487
2033,0.09253144699999999,0.051407075,0.290076336,131,0.33569367299999997,0.631030213,0.12376961800000001,0.087131902,0.41523843899999996,0.01145781
2035,0.12313901699999999,0.08747854699999999,0.335732984,1528,0.23605016899999998,0.674156128,0.149473613,0.137836071,0.139188848,0.12044031599999999
2042,0.267266446,0.12256875699999999,0.5275119620000001,836,0.24887446600000002,0.624796764,0.08995796800000001,0.16943113699999998,0.185568189,0.035744114
2044,0.106661384,0.06666059,0.314709236,877,0.231503825,0.6717495,0.113243199,0.087846359,0.17060555300000002,0.22429382399999997
2048,0.171274342,0.09746066099999999,0.353680431,557,0.24174822399999998,0.655566732,0.12779210800000002,0.119880452,0.178529513,0.19579708899999998
2053,0.076257342,0.020032898,0.316513761,218,0.240549454,0.661172196,0.035032562,0.0933079,0.258562125,0.140293853
2058,0.30716916699999997,0.17286171399999997,0.458874459,231,0.226178978,0.655769931,0.057841275,0.208281368,0.209242475,0.162642553
2082,0.213293145,0.121107088,0.423728814,118,0.31859028699999997,0.629426082,0.17198898699999998,0.052974947,0.34706147600000004,0.011546195
2095,0.228753001,0.13601641,0.4453125,128,0.261514258,0.614968477,0.140697567,0.202301762,0.258932242,0.032891317
2115,0.08052622599999999,0.057467789000000005,0.29513888899999996,288,0.286683162,0.6233849920000001,0.11143367300000001,0.076385923,0.278819752,0.0902586
2118,0.15158991,0.060916225,0.44635193100000004,233,0.299231458,0.639582076,0.09096154599999999,0.12229111699999999,0.31558134600000004,0.005023283
2125,0.19627166199999999,0.10150968099999999,0.463576159,302,0.263525067,0.649128354,0.13145954699999998,0.127606589,0.217333424,0.10888373
2136,0.21456184600000003,0.111526765,0.40848214299999996,448,0.251798387,0.661787053,0.075307119,0.10852777400000001,0.228846317,0.18211950600000001
2140,0.157118547,0.087969934,0.463414634,287,0.255827932,0.638291029,0.12199539400000001,0.129939093,0.231598705,0.047159485
2147,0.072114462,0.010617423,0.229007634,2096,0.178461727,0.639607405,0.04312819,0.120653201,0.08452074300000001,0.678394157
2151,0.079898429,0.042973659000000004,0.272529859,921,0.19986851,0.654266978,0.058555728,0.14758971199999998,0.122073904,0.556668343
2156,0.21495565100000003,0.11136416,0.460076046,263,0.268983312,0.631585759,0.101974138,0.195946517,0.231618889,0.044771430999999993
2161,0.201543378,0.124043876,0.398523985,271,0.33035445399999996,0.590394205,0.144647503,0.10802058199999999,0.356842516,0.008716225
2178,0.58709209,0.20636165399999998,0.808219178,219,0.24245841699999998,0.6714756,0.051031984,0.036313798,0.256689248,0.0045180820000000005
2180,0.213938963,0.09747251400000001,0.475,120,0.296579907,0.643655262,0.15124358,0.076935479,0.350394394,0.007151640999999999
2182,0.35394453200000003,0.158257757,0.622377622,143,0.268213728,0.658406052,0.097591575,0.131378309,0.29624257600000004,0.007427129
2197,0.11296059300000001,0.08724489,0.319767442,172,0.308969997,0.645796236,0.20430232199999998,0.114460545,0.37761598,0.00948828
2213,0.135402836,0.08701405400000001,0.316546763,139,0.315422408,0.629001011,0.08950761300000001,0.062280657999999996,0.36608224100000003,0.025287555
2216,0.331888891,0.15805302699999998,0.526162791,344,0.249916958,0.655046577,0.07229912299999999,0.266313907,0.21189662,0.076435208
2220,0.271953018,0.159191683,0.471365639,227,0.276784706,0.651361131,0.154460657,0.112316557,0.244073053,0.011042306000000002
2222,0.105145259,0.072149167,0.323751891,661,0.254684329,0.656019884,0.143297185,0.100751745,0.17100498100000003,0.10063580400000001
2225,0.08848379099999999,0.077978162,0.44230769200000003,52,0.278619882,0.614130513,0.041331629,0.543462875,0.371580034,0.057879793
2233,0.273098382,0.114628801,0.607734807,181,0.264969441,0.641465979,0.078912966,0.203965316,0.301502594,0.010346656
2238,0.077589758,0.049421745,0.26745562100000003,845,0.213924471,0.688894346,0.08868503300000001,0.09605384199999999,0.149014556,0.405888221
2242,0.176700597,0.08702686300000001,0.403669725,218,0.285051543,0.637438111,0.18258403399999998,0.09042687699999999,0.264423548,0.021446955
2269,0.110169756,0.067978814,0.311893204,824,0.203692122,0.668931493,0.076701126,0.075993664,0.142078671,0.34150853600000003
2284,0.234015782,0.12423797800000001,0.524752475,101,0.29230391899999997,0.619837273,0.07856252799999999,0.311438079,0.315554138,0.093642617
2293,0.150536787,0.087770234,0.345588235,136,0.323402146,0.648290457,0.145832055,0.066593716,0.331625148,0.0044949
2302,0.107941065,0.070723877,0.349137931,232,0.285887897,0.635575428,0.081280172,0.055849369,0.279457656,0.036288027
2311,0.22108321600000003,0.146166996,0.46428571399999996,28,0.322062782,0.587247116,0.09721108199999999,0.219656317,0.56427209,0.005755565
2312,0.100592084,0.068806172,0.313566206,1231,0.234888815,0.64777516,0.11252659599999999,0.124920135,0.15640187,0.209315093
2319,0.403456175,0.22029909600000003,0.560264901,755,0.253509318,0.63704686,0.08822602199999999,0.16034975699999998,0.20227789699999998,0.009996263
2323,0.064820723,0.0098579,0.235214447,2215,0.17672687399999998,0.683383263,0.032159949,0.135295115,0.086864775,0.709200068
2325,0.40729474200000004,0.19987094,0.646341463,164,0.280624169,0.648613405,0.11924374900000001,0.052350355999999994,0.271566509,0.008044906999999999
2334,0.141537138,0.085121178,0.37608695700000006,460,0.27307752,0.6282772320000001,0.113357548,0.149901198,0.219075107,0.024719502
2340,0.114980278,0.077647588,0.329289428,577,0.27105069800000003,0.627413923,0.140409588,0.100202834,0.195646493,0.053750175
2343,0.028056825,0.041544887999999995,0.15178571400000002,112,0.337437935,0.629977782,0.402482899,0.096688144,0.6596182079999999,0.006681611
2344,0.557791837,0.295655018,0.554621849,119,0.280008987,0.656279005,0.130537312,0.070196358,0.305015882,0.00616936
2352,0.45947755,0.243953235,0.64057971,345,0.238616469,0.679465399,0.120408164,0.079061511,0.18368930600000002,0.009982955
2354,0.320759828,0.17124216399999997,0.580645161,310,0.254954923,0.667638545,0.12240529900000001,0.127459352,0.238937901,0.012093813
2370,0.23648232600000002,0.083461881,0.520833333,96,0.311834189,0.66401967,0.129821674,0.052921057,0.35742327799999996,0.0031550890000000002
2372,0.106019003,0.075898643,0.292553191,188,0.282749426,0.6776790359999999,0.107510975,0.07344801200000001,0.292261638,0.062491436
2392,0.481513587,0.181010749,0.682051282,195,0.267511893,0.659111613,0.12114004199999999,0.047039064000000005,0.288146892,0.005110697
2393,0.121093655,0.079569495,0.349726776,366,0.255296,0.66398998,0.151581621,0.070807242,0.20404314,0.070788485
2402,0.593677018,0.322708872,0.757679181,293,0.267675647,0.665327149,0.055286645999999995,0.040182115,0.28339743100000003,0.004293831
2415,0.144432819,0.093989597,0.36279069799999997,860,0.255379084,0.653192894,0.164231243,0.139321782,0.179167768,0.060347097
2416,0.100978155,0.056103435,0.366863905,169,0.298765361,0.650005876,0.158504282,0.138447231,0.317858304,0.015779098999999998
2431,0.077436793,0.048652152000000004,0.40449438200000004,89,0.299513065,0.597940255,0.02408599,0.282308473,0.390773014,0.03113218
2433,0.36126289100000003,0.208985991,0.516014235,281,0.281828526,0.633296554,0.114110573,0.12278731,0.270283226,0.007867737
2453,0.14858543300000002,0.098003519,0.36008676799999995,922,0.225398928,0.675306782,0.123268205,0.141516936,0.150303085,0.15504410400000002
2469,0.41926184899999996,0.217457647,0.563218391,348,0.28697821100000004,0.645571686,0.077373387,0.073442092,0.290123921,0.012615727
2471,0.133622333,0.084879926,0.293823038,599,0.29016598600000004,0.637628315,0.156473404,0.151667088,0.193074658,0.020226702
2492,0.142030111,0.08646181300000001,0.367741935,155,0.290678104,0.657612941,0.141254379,0.17489242,0.38533794899999996,0.019241807
2493,0.16690661199999998,0.10987386099999999,0.294573643,129,0.30927449100000004,0.576754446,0.1261663,0.06499113,0.41412185,0.056066424000000004
2494,0.046282104000000004,0.055466729000000006,0.299212598,127,0.280449932,0.672727717,0.15541195900000002,0.113012609,0.334572881,0.046021763
2495,0.11533569,0.060236423,0.36,100,0.29105079,0.602822599,0.062302199999999995,0.288510218,0.31790203100000003,0.066431535
2497,0.069351348,0.043911052,0.255555556,90,0.344676663,0.6395263000000001,0.24050543300000002,0.032340048999999996,0.472203075,0.02539364
2501,0.184688173,0.11130256300000001,0.388475836,538,0.259315193,0.633789821,0.123847794,0.130752955,0.18612945600000003,0.068336994
2509,0.098222158,0.062140285999999996,0.32041343699999997,774,0.242177543,0.646755156,0.127925979,0.13200536300000001,0.15539576900000002,0.167524264
2513,0.131810864,0.064383922,0.39877300600000004,326,0.27961763300000003,0.635147865,0.116802885,0.140397026,0.2417605,0.017195885
2518,0.38591694200000004,0.19198706699999998,0.573573574,333,0.275432544,0.64600427,0.118782527,0.103128796,0.249076016,0.010058829
2519,0.309313773,0.175115921,0.40942029,276,0.223179772,0.649000535,0.073022671,0.175774058,0.151403839,0.191017582
2533,0.201240637,0.081490892,0.491071429,112,0.293995138,0.623910262,0.061909165999999995,0.213317012,0.378384913,0.051294140999999994
2535,0.06243234,0.064571118,0.313513514,185,0.262098598,0.60329532,0.09316641,0.31545302399999997,0.324418069,0.144998339
2537,0.35375560899999997,0.18044344199999998,0.5301204820000001,581,0.20921274199999998,0.689310302,0.063546545,0.083995402,0.161411742,0.207004889
2538,0.074493622,0.052585405,0.236263736,364,0.31581709199999997,0.599379812,0.111862756,0.08872628,0.27832255300000003,0.057909790999999995
2555,0.14347826,0.08538039900000001,0.41711229899999996,561,0.26673346,0.670891959,0.12782507699999998,0.117768957,0.186050107,0.011600427
2567,0.09141584900000001,0.062012523,0.31595092,326,0.23311103800000002,0.627267771,0.108390821,0.181374853,0.195372899,0.13834840699999998
2569,0.126909587,0.069989364,0.38308457700000004,201,0.263235371,0.583646466,0.108919116,0.286251432,0.296436927,0.076740415
798,0.17273953,0.08012905099999999,0.481481481,243,0.24576625300000002,0.63626665,0.100462756,0.285901394,0.211388546,0.049635575999999994
799,0.305143059,0.156477206,0.486692015,263,0.275971702,0.602828825,0.111181929,0.152524759,0.26234658,0.011619609
802,0.165037123,0.082102589,0.4,375,0.249208185,0.655876766,0.150340492,0.09929417300000001,0.201013878,0.128102346
803,0.243954345,0.110355389,0.46969697,330,0.239585784,0.68559738,0.109029296,0.103980931,0.18305007199999998,0.10197675
811,0.317165158,0.13276241,0.591194969,159,0.29066257300000004,0.6472546339999999,0.08977533,0.059454818,0.303509256,0.003558535
819,0.11665772099999999,0.058356242,0.329881657,676,0.23745351,0.613972561,0.08187117,0.092930611,0.192089848,0.251617375
838,0.156755164,0.057272622999999995,0.40952381,105,0.303193037,0.640570076,0.121366482,0.078616412,0.30063813300000003,0.020985409
847,0.252488496,0.138919075,0.452138493,491,0.268753403,0.647979767,0.1208131,0.09636212699999999,0.195373004,0.014479383
852,0.11692937099999999,0.070912456,0.35135135100000003,703,0.255273054,0.646060293,0.10460012699999999,0.12389025199999999,0.16862135600000003,0.092569761
869,0.066324574,0.046917175,0.303212851,498,0.270709465,0.62798471,0.133120365,0.14720167,0.20922756399999998,0.07213842200000001
873,0.40475817799999997,0.227986573,0.570731707,205,0.271284674,0.6333974960000001,0.094827707,0.096941395,0.24857239600000003,0.003717351
876,0.275799728,0.122294115,0.487012987,308,0.26742310199999997,0.631981146,0.084501255,0.08996079800000001,0.26825529800000003,0.151155656
887,0.268527059,0.08224906,0.559748428,159,0.306850555,0.611428572,0.079171238,0.064311368,0.362575549,0.012373337
892,0.273066708,0.119680488,0.533333333,90,0.30466385,0.65868778,0.120384983,0.05634289,0.34028633399999997,0.0032471329999999997
894,0.627681982,0.267434267,0.810495627,343,0.225408484,0.681121525,0.041138767,0.02523884,0.229935355,0.005894459
900,0.228168068,0.103321927,0.45918367299999996,294,0.287752025,0.6450255229999999,0.148924986,0.10103568199999999,0.230547677,0.00519112
901,0.35855553700000004,0.11122444599999999,0.641304348,184,0.22412064399999998,0.682569323,0.09095154800000001,0.07816313,0.213467923,0.004690802
903,0.393865258,0.144618172,0.631455399,426,0.255007815,0.6782888579999999,0.031957188,0.064548315,0.209047485,0.013784181999999999
909,0.04573187,0.048529312000000005,0.22127659600000002,470,0.296847598,0.638347344,0.12157540800000001,0.13367305,0.195544087,0.030627635
2582,0.171497608,0.11453460300000001,0.396899225,645,0.294557417,0.631961197,0.138466233,0.11633463599999999,0.190794367,0.016920226
2586,0.141665799,0.089181241,0.348697395,499,0.280746903,0.630575728,0.135471014,0.085107898,0.19730320899999998,0.02162023
2589,0.198854432,0.074971935,0.46800501899999997,797,0.26443246800000003,0.606091986,0.104722256,0.168716002,0.19365755699999998,0.036699277999999995
2591,0.174922358,0.11617682,0.35320417299999995,671,0.23317189100000002,0.678581931,0.15398783800000002,0.152539302,0.150979299,0.05806269
2607,0.075235457,0.036946283999999996,0.267080745,1771,0.17087107199999998,0.701873958,0.06693094,0.099215474,0.083166573,0.6140518070000001
2614,0.381377598,0.173201178,0.6109422489999999,329,0.236881956,0.67821937,0.075314277,0.083638873,0.195131958,0.017453438999999998
2620,0.070559785,0.045820321,0.339366516,221,0.307835478,0.591099329,0.123847024,0.189220284,0.320441148,0.064872018
2625,0.46410096700000003,0.230545515,0.65583174,523,0.22357871699999998,0.6711606640000001,0.068720571,0.13538878,0.18601836600000002,0.032973079
2628,0.10963361,0.066204502,0.39849624100000003,133,0.31835855,0.583224275,0.18862157100000002,0.09191630199999999,0.43362857899999996,0.037837154
2634,0.37192125,0.188301702,0.557640751,373,0.30623881,0.619942502,0.109273354,0.180831607,0.307781785,0.005864021
2646,0.15980987300000002,0.09245279199999999,0.406976744,258,0.24681839100000003,0.656932282,0.101394414,0.10673892300000001,0.181540022,0.165153821
2664,0.276323243,0.088250928,0.559055118,127,0.259462494,0.671776461,0.056971485,0.0523816,0.262989745,0.027745604
2691,0.23497583100000002,0.093331052,0.5301204820000001,83,0.321858027,0.640061036,0.08890704099999999,0.060518712,0.46053942600000003,0.005248049
2697,0.099634286,0.082695491,0.295522388,335,0.296904281,0.62935259,0.15603663,0.177414315,0.249060647,0.035503265
2701,0.41412959999999993,0.23415929100000002,0.588235294,187,0.286624524,0.636279529,0.093081303,0.174959947,0.286968108,0.005811436999999999
2703,0.188388243,0.095908373,0.479704797,271,0.31137305600000004,0.605088169,0.130876616,0.12634516,0.30787095800000003,0.006855834
2711,0.353134392,0.18224333,0.48812095,463,0.242535253,0.649150065,0.09871634800000001,0.14949837300000002,0.200355029,0.093421185
2718,0.11645508800000001,0.069563702,0.43537415,147,0.299391282,0.620690004,0.165894822,0.24722875800000002,0.352966283,0.017384435
2722,0.18450698,0.071714414,0.49484536100000004,97,0.30264088899999997,0.63249721,0.099352444,0.23686953600000002,0.36261707600000004,0.007217168
2755,0.083103815,0.076748241,0.342465753,219,0.25734884399999997,0.619602642,0.100943916,0.27334156600000004,0.213468828,0.114919391
2762,0.16615602,0.09426471800000001,0.27314814800000004,216,0.303264242,0.48027063299999995,0.213552397,0.15744471599999998,0.326285022,0.080303606
2764,0.077155663,0.035549128,0.292253521,284,0.254817163,0.618469622,0.067540814,0.075932216,0.257763454,0.31543500399999996
2766,0.11144813699999999,0.066671261,0.333333333,453,0.257333925,0.676695556,0.134829166,0.133281571,0.195043739,0.117819959
2770,0.059319893,0.049553448,0.266990291,206,0.298724156,0.6270795720000001,0.155673241,0.12357841800000001,0.34372655399999996,0.052748141
2772,0.15919940900000001,0.09922829400000001,0.39425051299999997,487,0.267792281,0.656157786,0.16219681800000002,0.087684289,0.18060516699999998,0.023945057999999998
2774,0.255051107,0.154721484,0.428571429,168,0.254120306,0.667670725,0.105186621,0.318674354,0.244254238,0.066998385
2776,0.09807067,0.033919074,0.344827586,174,0.325611688,0.607338837,0.109292239,0.22203387,0.374142785,0.031466469
2784,0.10195907,0.074337346,0.281818182,550,0.24834403800000002,0.656738183,0.159060485,0.11752551300000001,0.178809083,0.153751522
2794,0.119710789,0.07821906599999999,0.34496124,516,0.24691592199999998,0.664171531,0.144896508,0.134229018,0.170295411,0.109850415
2800,0.265115669,0.129238531,0.49001814899999996,551,0.24278687,0.652649913,0.122859765,0.085554324,0.19172324,0.039972941
2802,0.275379252,0.132966847,0.44047619,84,0.329044477,0.5542166079999999,0.152622012,0.045201927999999995,0.38511893,0.004036109
2817,0.265886943,0.15440213,0.501014199,493,0.252201916,0.672123032,0.171900479,0.11240795199999999,0.18168232,0.020737843
2830,0.531427246,0.171546212,0.785185185,135,0.268608272,0.663477043,0.057492134,0.031954262000000004,0.306421013,0.004274634
2839,0.293496193,0.094086965,0.594827586,116,0.32443712199999997,0.6343801139999999,0.11871813,0.053886288,0.403444904,0.004505907
2848,0.35369037799999997,0.16143996,0.558394161,274,0.278880157,0.64287868,0.13277711,0.054410143,0.248717661,0.017808348999999998
2856,0.301028628,0.153173411,0.462765957,376,0.26430023199999997,0.640536976,0.123258571,0.09689911,0.21874765,0.038605287
2864,0.21042741899999998,0.09473027699999999,0.426829268,82,0.308618359,0.561905558,0.131032763,0.08422681800000001,0.35795044,0.003476552
2865,0.37992086799999997,0.148496938,0.605,200,0.274642799,0.639837184,0.146057019,0.048588003,0.31174941,0.010083176999999999
2866,0.08517647099999999,0.07730462099999999,0.297945205,292,0.23975169699999999,0.629956883,0.12394506,0.152142155,0.215896445,0.105461524
2887,0.106078475,0.071005893,0.323119777,359,0.292200165,0.610555262,0.200512319,0.092670134,0.26734964899999997,0.023289299
2888,0.137034742,0.099523625,0.339578454,427,0.25940357,0.646263725,0.17376540899999998,0.114072933,0.163151714,0.02303003
2898,0.48810359,0.24115155800000002,0.663043478,276,0.245627732,0.666778944,0.069421617,0.237565566,0.203991105,0.010730037
2900,0.17930367600000002,0.09002974400000001,0.438095238,105,0.293053665,0.61627827,0.15528336199999998,0.125515653,0.37235413100000003,0.039100317999999995
2923,0.43737209999999993,0.211262063,0.590236686,676,0.25859626399999996,0.618496456,0.083732793,0.19746312600000002,0.20792100600000002,0.012217253
2933,0.507429736,0.223045181,0.574162679,209,0.28579103899999997,0.643032942,0.133258443,0.06396331599999999,0.28877754,0.015589026
2939,0.330278246,0.192423889,0.49112426,338,0.267996048,0.6536221179999999,0.11942582800000001,0.23179069800000002,0.218374879,0.026743839
2957,0.084081459,0.057657397,0.380952381,231,0.270302714,0.652182295,0.18007898,0.163803844,0.20807757300000002,0.028327991
2958,0.06877245,0.041132466,0.291428571,350,0.258324034,0.609501791,0.13052191800000001,0.143216054,0.205659722,0.156110788
2959,0.310633369,0.142999026,0.438709677,155,0.291883589,0.575146112,0.070804831,0.061168019000000004,0.313528216,0.074911622
2964,0.126640475,0.078368156,0.31578947399999996,133,0.294567791,0.568214181,0.14705975599999999,0.156401466,0.368633449,0.03155237
2969,0.163824023,0.054725422,0.386363636,132,0.333922367,0.5939335920000001,0.170226135,0.056554123,0.41663787399999996,0.003295377
2975,0.177384895,0.108952064,0.377931034,725,0.268442914,0.635218184,0.160982179,0.155219691,0.172316031,0.01513625
2981,0.138963431,0.068645345,0.35714285700000004,504,0.23766920600000002,0.670650517,0.10281595199999999,0.101996553,0.161064942,0.150329044
2985,0.296745219,0.167069769,0.48031496100000004,254,0.263720012,0.650071957,0.094065151,0.190559788,0.239493686,0.007040938
2989,0.11015961199999999,0.059534622999999995,0.41666666700000005,156,0.308900343,0.605644411,0.092075184,0.116462115,0.295258192,0.00898492
2993,0.099836687,0.06902708099999999,0.331868132,455,0.247028012,0.659621473,0.091862352,0.191543355,0.193569137,0.091431695
2998,0.173345003,0.08562869999999999,0.420944559,487,0.257168687,0.646541975,0.10366484599999999,0.082882024,0.21530815,0.11947511300000001
3007,0.09065998300000001,0.043914388,0.313283208,399,0.239142173,0.621496218,0.099724756,0.096370245,0.228992175,0.22069799
3029,0.17620487899999998,0.108448982,0.436619718,142,0.287220997,0.615502856,0.10518488599999999,0.313253452,0.309732328,0.017403155
3039,0.08411890300000001,0.054073605999999996,0.323529412,102,0.306788715,0.645535603,0.272577925,0.057737192,0.37250797399999996,0.017521524
3042,0.10784756,0.07062703099999999,0.320645905,867,0.250922963,0.661364874,0.147726646,0.128661962,0.164318927,0.133105957
