itest_id,aveknow,avecarelessness,avecorrect,numactions,averesbored,averesengcon,averesconf,averesfrust,averesofftask,averesgaming,actioncount,bottomhint,correct,correctrate,filedin,frhrate,frscaffoldh,hint,hintrate,scaffold,timeover80,timeover80rate,timetaken,timetohint,workinschoolrate,wrong,wrongrate,actioncount_M,bottomhint_M,correct_M,correctrate_M,filedin_M,frhrate_M,frscaffoldh_M,hint_M,hintrate_M,scaffold_M,timeover80_M,timeover80rate_M,timetaken_M,timetohint_M,workinschoolrate_M,wrong_M,wrongrate_M,actioncount_H,bottomhint_H,correct_H,correctrate_H,filedin_H,frhrate_H,frscaffoldh_H,hint_H,hintrate_H,scaffold_H,timeover80_H,timeover80rate_H,timetaken_H,timetohint_H,workinschoolrate_H,wrong_H,wrongrate_H,actioncount_E,bottomhint_E,correct_E,correctrate_E,filedin_E,frhrate_E,frscaffoldh_E,hint_E,hintrate_E,scaffold_E,timeover80_E,timeover80rate_E,timetaken_E,timetohint_E,workinschoolrate_E,wrong_E,wrongrate_E,average_questions_by_day,average_questions_by_mon,counts_day_answer,counts_mon_answer,std_questions_by_day,std_questions_by_mon,average_questions_by_day_M,average_questions_by_mon_M,counts_day_answer_M,counts_mon_answer_M,std_questions_by_day_M,std_questions_by_mon_M,average_questions_by_day_H,average_questions_by_mon_H,counts_day_answer_H,counts_mon_answer_H,std_questions_by_day_H,std_questions_by_mon_H,average_questions_by_day_E,average_questions_by_mon_E,counts_day_answer_E,counts_mon_answer_E,std_questions_by_day_E,std_questions_by_mon_E,wrong_and_over80,wrong_and_over80_M,wrong_and_over80_H,wrong_and_over80_E
4375,0.136572782,0.081630036,0.328671329,143,0.317507482,0.613833489,0.13858946800000002,0.08745997900000001,0.338672011,0.002955441,2.2698412698412698,0.047619047619047616,0.746031746031746,0.48202947845804966,0.0,0.4926114890400603,0.6785714285714286,0.6507936507936508,0.1834089191232048,1.2857142857142858,0.3333333333333333,0.17195767195767198,117.92063492782539,36.36507936571428,1.0,0.873015873015873,0.3345616024187452,2.0833333333333335,0.08333333333333333,0.7083333333333334,0.4333333333333333,0.0,0.4333333333333333,0.6597222222222222,0.5833333333333334,0.18888888888888888,1.2083333333333333,0.3333333333333333,0.1597222222222222,91.541666647375,19.749999990833334,1.0,0.7916666666666666,0.3777777777777777,1.6875,0.0,0.8125,0.6848958333333334,0.0,0.6223958333333333,0.6875,0.25,0.06770833333333333,1.0625,0.3125,0.23958333333333334,107.31250005862499,16.6875,1.0,0.625,0.24739583333333334,2.761904761904762,0.047619047619047616,0.7142857142857143,0.40521541950113377,0.0,0.4845804988662131,0.6626984126984127,0.9523809523809523,0.2470521541950113,1.4285714285714286,0.3333333333333333,0.1388888888888889,150.28571427323809,65.71428571523809,1.0,1.0952380952380953,0.34773242630385487,15.75,21.0,4,3,4.5,8.660254037844387,8.0,8.0,3.0,3.0,4.0,4.0,5.333333333333333,5.333333333333333,3.0,3.0,3.214550253664318,3.214550253664318,5.25,7.0,4.0,3.0,3.2015621187164243,6.082762530298219,0.1111111111111111,0.125,0.125,0.09523809523809523
4379,0.225748137,0.122009843,0.375504711,743,0.199866232,0.679892611,0.077001204,0.156042916,0.131196777,0.297100996,2.4123376623376624,0.17857142857142858,0.9058441558441559,0.5525219936459431,0.0,0.32809275225241624,0.5058982683982683,0.8376623376623377,0.20357180751088316,0.7824675324675324,0.12987012987012986,0.07231043932724604,46.30519480216233,11.113636374853893,0.9707792207792207,0.6688311688311688,0.24390619884317355,2.425,0.16875,0.95,0.5822817460317463,0.0,0.3343402777777778,0.5441666666666667,0.76875,0.18913194444444445,0.90625,0.125,0.06465277777777778,42.33749999560626,8.481250016856249,0.99375,0.70625,0.2285863095238095,2.725806451612903,0.1935483870967742,0.9032258064516129,0.5177769494894732,0.0,0.3075042920393964,0.4314516129032258,0.967741935483871,0.17647397668744916,0.7419354838709677,0.1935483870967742,0.0879190385831752,66.75806452785486,16.7419355155,0.9838709677419355,0.8548387096774194,0.3057490738230776,2.5106382978723403,0.2553191489361702,0.851063829787234,0.45886524822695035,0.0,0.2868794326241135,0.5319148936170213,1.148936170212766,0.30815602836879435,0.6808510638297872,0.06382978723404255,0.04964539007092198,36.29787230461702,10.617021266340425,1.0,0.5106382978723404,0.23297872340425535,44.0,51.333333333333336,7,6,25.50163393458022,41.442329406859685,22.857142857142858,26.666666666666668,7.0,6.0,16.527034130262365,25.041299220820523,10.333333333333334,12.4,6.0,5.0,5.046450898073483,5.176871642217914,7.833333333333333,9.4,6.0,5.0,6.968978882638881,7.3006848993775915,0.02922077922077922,0.0125,0.03225806451612903,0.06382978723404255
4381,0.344931418,0.193007165,0.487581699,765,0.22011571,0.6852819659999999,0.077476739,0.177992598,0.146140235,0.091660572,2.1074380165289255,0.06887052341597796,1.0275482093663912,0.6744033208909246,0.0,0.42440441407383545,0.518631116358389,0.44352617079889806,0.09330495032974373,0.8539944903581267,0.11570247933884298,0.0700523535234279,50.80165289249588,6.1184572937355375,0.9990817263544537,0.6363636363636364,0.23229172877933205,2.2916666666666665,0.09375,1.09375,0.6949367183742184,0.0,0.41386239628427135,0.5311445932539682,0.5208333333333334,0.0824810606060606,0.9114583333333334,0.109375,0.06039411976911977,48.984374999916675,5.3020833322447904,0.9982638888888888,0.6770833333333334,0.22258222101972103,1.9222222222222223,0.022222222222222223,0.9333333333333333,0.6234259259259258,0.0,0.429074074074074,0.5137962962962963,0.3333333333333333,0.09935185185185184,0.7333333333333333,0.16666666666666666,0.11342592592592592,63.86666665266665,6.122222208788888,1.0,0.6555555555555556,0.2772222222222222,2.0454545454545454,0.09090909090909091,0.9545454545454546,0.6299242424242424,0.0,0.5475378787878789,0.5804924242424243,0.5909090909090909,0.18011363636363636,0.9545454545454546,0.09090909090909091,0.048295454545454544,45.13636365936364,13.2727272455,1.0,0.5,0.18996212121212122,36.3,60.5,10,6,24.29929125623946,34.355494465951146,19.2,32.0,10.0,6.0,10.075272259900034,13.371611720357423,10.0,15.0,9.0,6.0,8.645808232895291,12.537942414925983,6.285714285714286,8.8,7.0,5.0,4.347960660443227,5.974947698515862,0.0440771349862259,0.036458333333333336,0.06666666666666667,0.045454545454545456
4388,0.492993306,0.242523991,0.627039627,429,0.239756285,0.659212889,0.094452766,0.08139540099999999,0.204577671,0.041671979,1.5159010600706713,0.02120141342756184,0.950530035335689,0.8045597708141877,0.0,0.2130403361852125,0.27208480565371024,0.1166077738515901,0.022775663676723748,0.4840989399293286,0.24734982332155478,0.1929985503307058,68.74911660220846,1.522968193639576,1.0,0.44876325088339225,0.1726645655090885,1.598639455782313,0.04081632653061224,0.9523809523809523,0.7914183133570888,0.0,0.17044325666774646,0.23129251700680273,0.20408163265306123,0.04166666666666666,0.4013605442176871,0.2857142857142857,0.22165532879818592,74.94557822780946,2.986394551292517,1.0,0.4421768707482993,0.16691501997624444,1.4225352112676057,0.0,0.9859154929577465,0.8571867100036115,0.0,0.3179848320693391,0.352112676056338,0.028169014084507043,0.002166847237269773,0.5352112676056338,0.19718309859154928,0.16305525460455036,65.08450703142255,0.5352112676056338,1.0,0.4084507042253521,0.1406464427591188,1.3181818181818181,0.0,0.8409090909090909,0.756628787878788,0.0,0.23768939393939392,0.29545454545454547,0.0,0.0,0.5454545454545454,0.22727272727272727,0.17708333333333334,63.31818181686364,-1.0,1.0,0.4772727272727273,0.2433712121212121,25.727272727272727,40.42857142857143,11,7,14.000649335590897,24.690464710471687,13.363636363636363,21.0,11.0,7.0,10.239850851186526,15.864005379054392,6.454545454545454,10.142857142857142,11.0,7.0,5.538296423335182,7.559289460184544,4.888888888888889,7.333333333333333,9.0,6.0,4.044887033170532,7.004760286167304,0.024734982332155476,0.027210884353741496,0.028169014084507043,0.022727272727272728
4389,0.232593465,0.117057101,0.379232506,443,0.257677184,0.6197131539999999,0.108916398,0.114072249,0.224327256,0.100825648,2.2039800995024876,0.13930348258706468,0.835820895522388,0.5617981520966596,0.0,0.36950959488272933,0.5022111663902709,0.7512437810945274,0.21188896785911715,0.6865671641791045,0.32338308457711445,0.24829819158177366,86.60696518959199,16.840796036124377,1.0,0.6169154228855721,0.2263128800442233,2.033707865168539,0.11235955056179775,0.8539325842696629,0.6187265917602999,0.0,0.27784019975031204,0.38202247191011235,0.5168539325842697,0.14931335830212233,0.5056179775280899,0.34831460674157305,0.2646691635455681,84.69662922833713,7.674157298921349,1.0,0.6629213483146067,0.231960049937578,1.9827586206896552,0.1206896551724138,0.8620689655172413,0.619896004378763,0.0,0.4790914066776136,0.6120689655172413,0.6896551724137931,0.19906951286261634,0.6896551724137931,0.3275862068965517,0.27257799671592775,86.82758620663793,11.982758632448276,1.0,0.43103448275862066,0.1810344827586207,3.081081081081081,0.24324324324324326,0.7567567567567568,0.3312955812955814,0.0,0.449013299013299,0.6336336336336337,1.5135135135135136,0.4238738738738738,1.054054054054054,0.2972972972972973,0.2173745173745174,99.9189189477838,47.02702708148647,1.0,0.8108108108108109,0.24483054483054484,18.272727272727273,28.714285714285715,11,7,8.295672475344105,14.896468101693163,8.090909090909092,12.714285714285714,11.0,7.0,4.570657402486987,7.952238379104039,5.8,8.285714285714286,10.0,7.0,5.65292451352002,6.047431568147635,6.166666666666667,9.25,6.0,4.0,4.119061381755153,7.5,0.0945273631840796,0.056179775280898875,0.10344827586206896,0.1891891891891892
4390,0.277081545,0.15017804099999998,0.426136364,704,0.225668882,0.663880964,0.086626084,0.16401058300000002,0.153355173,0.119974303,2.005698005698006,0.11396011396011396,0.8547008547008547,0.6059343948232835,0.0,0.32440542996098554,0.4779677113010446,0.5669515669515669,0.14770969770969775,0.8205128205128205,0.1168091168091168,0.09098946321168543,55.59259259428485,14.074074065250711,0.9309591642924976,0.584045584045584,0.24635590746701858,1.8972602739726028,0.1232876712328767,0.821917808219178,0.6120297890845838,0.0,0.34205262013481197,0.5,0.5753424657534246,0.15096216568819307,0.8082191780821918,0.10273972602739725,0.07023265927375516,61.47260274336301,22.917808200958902,0.8972602739726028,0.5,0.23700804522722335,1.9565217391304348,0.11594202898550725,0.855072463768116,0.5958937198067633,0.0,0.38816425120772946,0.5364734299516908,0.5072463768115942,0.12101449275362318,0.8115942028985508,0.14492753623188406,0.1101449275362319,47.376811585507234,4.6666666738985505,0.9495169082125604,0.5942028985507246,0.2830917874396135,2.188679245283019,0.10377358490566038,0.8962264150943396,0.6106285224209751,0.0,0.2361002205341828,0.375,0.6415094339622641,0.17646818590214813,0.7830188679245284,0.12264150943396226,0.10455974842767295,57.0660377511132,10.424528290792454,0.9976415094339622,0.6509433962264151,0.21290329167687655,50.142857142857146,117.0,7,3,19.514341490542893,33.71943060017473,20.857142857142858,48.666666666666664,7.0,3.0,14.346063007303565,20.744477176668816,11.5,23.0,6.0,3.0,5.0099900199501395,16.09347693943108,15.142857142857142,35.333333333333336,7.0,3.0,10.510765456244872,15.30795000427338,0.04843304843304843,0.04794520547945205,0.10144927536231885,0.018867924528301886
4393,0.19559547,0.110344142,0.422018349,327,0.29279451100000004,0.599343204,0.116777647,0.142340548,0.2800519,0.031465917,1.9698795180722892,0.05421686746987952,0.8313253012048193,0.5835197934595526,0.0,0.41049196787148595,0.532128514056225,0.3614457831325301,0.10873493975903614,0.8132530120481928,0.41566265060240964,0.25697791164658634,128.6385542259096,26.25903614274097,1.0,0.7771084337349398,0.30774526678141123,1.9019607843137254,0.058823529411764705,0.7941176470588235,0.5862745098039216,0.0,0.4209150326797386,0.5588235294117647,0.3235294117647059,0.08741830065359478,0.8529411764705882,0.38235294117647056,0.24444444444444444,114.96078434387256,17.274509810784316,1.0,0.7843137254901961,0.32630718954248367,1.7241379310344827,0.034482758620689655,0.7586206896551724,0.5991379310344828,0.0,0.4353448275862069,0.5517241379310345,0.27586206896551724,0.10919540229885057,0.9310344827586207,0.41379310344827586,0.3117816091954023,133.10344818289659,6.241379286896551,1.0,0.6896551724137931,0.29166666666666663,2.869565217391304,0.08695652173913043,1.1304347826086956,0.5372153209109731,0.0,0.358695652173913,0.4492753623188405,0.6956521739130435,0.1797101449275362,0.6086956521739131,0.6956521739130435,0.31231884057971016,214.00000007843482,100.26086956152176,1.0,1.0434782608695652,0.2830745341614907,13.833333333333334,20.75,12,8,7.577878490992213,14.596966416739766,9.272727272727273,14.571428571428571,11.0,7.0,6.341780650431063,10.937049310442356,2.9,3.625,10.0,8.0,1.5951314818673865,2.326094212561969,2.875,3.2857142857142856,8.0,7.0,1.1259916264596033,2.2146697055682827,0.10240963855421686,0.08823529411764706,0.13793103448275862,0.17391304347826086
4403,0.115573346,0.079360611,0.31474103600000003,251,0.27340827300000003,0.613213957,0.14976286,0.14257166300000002,0.214917774,0.007063434,2.561224489795918,0.061224489795918366,0.8061224489795918,0.537359012869217,0.0,0.39284536325352654,0.5597814883529169,0.5204081632653061,0.1221828341726301,1.3571428571428572,0.1326530612244898,0.09075963718820863,68.75510205668368,10.163265291479592,1.0,1.2346938775510203,0.34045815295815296,2.4,0.08,0.8,0.5328253968253969,0.0,0.2728253968253968,0.52,0.52,0.1078095238095238,1.4,0.16,0.128,60.999999983280006,9.440000019280001,1.0,1.08,0.3593650793650794,2.7857142857142856,0.03571428571428571,0.75,0.502125850340136,0.0,0.502125850340136,0.6785714285714286,0.5,0.16857993197278912,2.0,0.07142857142857142,0.002976190476190476,65.24999998307142,10.178571402964286,1.0,1.5357142857142858,0.32929421768707484,2.8529411764705883,0.08823529411764706,0.8529411764705882,0.5205203293438588,0.0,0.2951574569221628,0.43701723113487817,0.6470588235294118,0.09485612426788896,0.8823529411764706,0.17647058823529413,0.13562091503267973,81.85294121314706,8.235294082352942,1.0,1.3529411764705883,0.38462354638825225,24.5,32.666666666666664,4,3,13.916417163432069,25.423086620891127,8.333333333333334,12.5,3.0,2.0,7.571877794400365,10.606601717798213,7.0,9.333333333333334,4.0,3.0,2.943920288775949,4.725815626252608,8.5,11.333333333333334,4.0,3.0,7.32575365861197,8.962886439832502,0.05102040816326531,0.04,0.03571428571428571,0.058823529411764705
4412,0.119632558,0.060915296,0.277526395,663,0.212990594,0.662574523,0.08737741,0.086794292,0.138253761,0.337929318,3.041284403669725,0.3577981651376147,0.8440366972477065,0.3724247719660563,0.0,0.2989920502535183,0.5336009174311926,1.6422018348623852,0.435467221361717,0.6926605504587156,0.10550458715596331,0.04300111203780929,49.756880737793566,14.596330264499997,1.0,0.555045871559633,0.19210800667222694,3.152,0.376,0.832,0.356701875901876,0.0,0.3188352092352092,0.592,1.752,0.45031976911976895,0.808,0.104,0.04579393939393939,51.864000003255995,16.759999994624,1.0,0.568,0.19297835497835497,2.8684210526315788,0.42105263157894735,0.7894736842105263,0.35723684210526313,0.0,0.33026315789473687,0.5,1.605263157894737,0.4756578947368421,0.631578947368421,0.02631578947368421,0.02631578947368421,34.97368424813158,14.315789448578947,1.0,0.47368421052631576,0.16710526315789476,3.4571428571428573,0.34285714285714286,0.9142857142857143,0.32359616573902295,0.0,0.33550092764378486,0.5521428571428572,1.8857142857142857,0.5028633271490414,0.7142857142857143,0.22857142857142856,0.04714285714285714,70.97142854291428,15.199999979600001,1.0,0.6571428571428571,0.1735405071119357,27.25,31.142857142857142,8,7,15.763882770434444,15.24716991694493,15.625,17.857142857142858,8.0,7.0,11.843473187492643,10.945753688509704,4.75,5.428571428571429,8.0,7.0,4.06201920231798,4.928053803045811,5.833333333333333,7.0,6.0,5.0,4.355073669487885,4.06201920231798,0.03211009174311927,0.032,0.02631578947368421,0.02857142857142857
4413,0.343745332,0.12832296699999998,0.625,288,0.255799161,0.653160697,0.103215682,0.051715075,0.215973331,0.006554816999999999,1.3457943925233644,0.0,0.8411214953271028,0.7389074321317313,0.0,0.4359479305740988,0.47029372496662214,0.14953271028037382,0.061615487316421885,0.6542056074766355,0.17757009345794392,0.14035380507343126,66.35981307904675,7.663551404028037,1.0,0.35514018691588783,0.19947708055184693,1.3617021276595744,0.0,0.8297872340425532,0.730952380952381,0.0,0.39584599797365755,0.44300911854103336,0.13829787234042554,0.04896149949341439,0.6382978723404256,0.20212765957446807,0.14577001013171229,71.56382978409573,7.755319157234042,1.0,0.39361702127659576,0.2200861195542047,1.25,0.0,0.8055555555555556,0.7152777777777778,0.0,0.3888888888888889,0.4444444444444444,0.08333333333333333,0.027777777777777776,0.5833333333333334,0.1111111111111111,0.09722222222222222,54.277777771277776,2.8333333266666667,1.0,0.3611111111111111,0.2569444444444444,1.3181818181818181,0.0,0.8787878787878788,0.7765151515151516,0.0,0.4684343434343434,0.48484848484848486,0.18181818181818182,0.07954545454545456,0.6515151515151515,0.19696969696969696,0.16414141414141414,70.01515152824243,9.651515157909088,1.0,0.25757575757575757,0.14393939393939395,42.8,53.5,5,4,14.549914089093447,39.66946768821919,18.8,23.5,5.0,4.0,6.300793600809346,15.92691642053372,7.2,9.0,5.0,4.0,2.16794833886788,6.2182527020592095,13.2,16.5,5.0,4.0,5.974947698515862,15.066519173319364,0.056074766355140186,0.05319148936170213,0.05555555555555555,0.045454545454545456
4417,0.197427745,0.101354875,0.416851441,451,0.254702236,0.6331023729999999,0.072115195,0.092641874,0.228479184,0.193226398,2.022421524663677,0.20179372197309417,0.8430493273542601,0.5810466937148551,0.0,0.35204818848316605,0.4991031390134529,0.757847533632287,0.2028436187629013,0.6681614349775785,0.34080717488789236,0.2720727453911311,107.71300448698655,29.05381165665919,0.960388639760837,0.42152466367713004,0.21610968752224363,2.08,0.25333333333333335,0.8533333333333334,0.5446666666666667,0.0,0.34022222222222215,0.5333333333333333,0.76,0.20088888888888887,0.76,0.3333333333333333,0.2788888888888889,108.18666667181333,14.613333313639998,0.9222222222222223,0.4666666666666667,0.2544444444444444,2.142857142857143,0.2,0.9142857142857143,0.6241269841269841,0.0,0.30888888888888894,0.42857142857142855,0.7428571428571429,0.1765079365079365,0.6,0.34285714285714286,0.2698412698412698,156.94285710199998,61.171428577114305,0.9714285714285714,0.4857142857142857,0.19936507936507936,1.9574468085106382,0.1595744680851064,0.7978723404255319,0.5772585275244851,0.0,0.3676840594393785,0.4734042553191489,0.776595744680851,0.21762073623775754,0.5851063829787234,0.3404255319148936,0.2565011820330969,92.84042555053195,31.095744673191497,0.9893617021276596,0.3829787234042553,0.2051207362377575,27.875,44.6,8,5,11.60587905207652,25.205158202241062,10.714285714285714,15.0,7.0,5.0,8.788520651286838,17.421251390184345,4.375,7.0,8.0,5.0,4.240535680446853,5.1478150704935,11.75,18.8,8.0,5.0,11.853269591129697,12.988456413292536,0.13452914798206278,0.13333333333333333,0.11428571428571428,0.14893617021276595
4425,0.17152525300000002,0.091581514,0.284759358,748,0.235548447,0.627993823,0.097374096,0.150800362,0.159533885,0.202532273,4.274285714285714,0.22857142857142856,1.217142857142857,0.47163584827870536,0.0,0.29733375607599205,0.4246160241874528,1.497142857142857,0.22473679115915132,1.0457142857142858,0.3142857142857143,0.08826645036582924,109.55999998806853,25.72571428292571,1.0,1.56,0.30362736056214323,4.058252427184466,0.23300970873786409,1.145631067961165,0.4710711483769739,0.0,0.34679696876298816,0.46151821030461804,1.4951456310679612,0.20659682819877,0.9902912621359223,0.4077669902912621,0.12421767373223683,126.4174757103204,32.34951456987378,1.0,1.4174757281553398,0.32233202342425643,4.5,0.25,1.03125,0.44331597222222224,0.0,0.23495244565217394,0.4125,1.46875,0.2430140398550725,1.40625,0.21875,0.05240036231884058,86.68750007596874,18.531249992531247,1.0,2.0,0.3136699879227053,4.166666666666667,0.2916666666666667,1.25,0.3910579004329004,0.0,0.31205357142857143,0.48214285714285715,1.5416666666666667,0.3504960317460317,0.9166666666666666,0.16666666666666666,0.025595238095238098,82.75000001995834,21.499999970458333,1.0,1.375,0.2584460678210678,19.444444444444443,25.0,9,7,19.919281557771548,22.501851775650227,11.444444444444445,14.714285714285714,9.0,7.0,10.489412651706376,12.906255404703122,4.571428571428571,4.571428571428571,7.0,7.0,4.68533680244878,4.68533680244878,4.8,4.8,5.0,5.0,4.919349550499537,4.919349550499537,0.05142857142857143,0.05825242718446602,0.0625,0.041666666666666664
4426,0.316235608,0.147280661,0.55,100,0.305060433,0.629103118,0.145458715,0.038166327,0.339667625,0.006062808,1.4492753623188406,0.0,0.7971014492753623,0.6697032436162872,0.0,0.43781918564527256,0.5652173913043478,0.028985507246376812,0.004968944099378882,0.9855072463768116,0.5072463768115942,0.38457556935817805,119.42028985660872,2.1304347898550726,1.0,0.6231884057971014,0.32532781228433405,1.3461538461538463,0.0,0.8076923076923077,0.6993589743589742,0.0,0.507051282051282,0.6153846153846154,0.019230769230769232,0.0038461538461538464,0.9423076923076923,0.46153846153846156,0.3471153846153846,107.69230769973079,2.8269230865384616,1.0,0.5192307692307693,0.2967948717948718,1.7272727272727273,0.0,0.7272727272727273,0.5584415584415585,0.0,0.2857142857142857,0.45454545454545453,0.09090909090909091,0.012987012987012986,1.0909090909090908,0.7272727272727273,0.5714285714285714,158.18181809109092,0.5454545454545454,1.0,0.9090909090909091,0.4285714285714286,1.25,0.0,0.75,0.625,0.0,0.125,0.25,0.0,0.0,0.5,0.5,0.5,117.75000005,-1.0,1.0,0.5,0.375,17.25,17.25,4,4,6.652067347825035,6.652067347825035,13.0,13.0,4.0,4.0,4.966554808583781,4.966554808583781,3.6666666666666665,3.6666666666666665,3.0,3.0,1.1547005383792515,1.1547005383792515,2.0,2.0,2.0,2.0,1.4142135623730951,1.4142135623730951,0.11594202898550725,0.09615384615384616,0.18181818181818182,0.25
4433,0.154716438,0.087649277,0.400881057,227,0.28607401600000004,0.637098432,0.161297418,0.09636082,0.211927006,0.036389596,2.1018518518518516,0.07407407407407407,0.8425925925925926,0.5643628747795415,0.0,0.3506283068783069,0.5451940035273368,0.39814814814814814,0.11104497354497356,1.1574074074074074,0.2222222222222222,0.13109567901234567,88.34259260140742,12.972222222259258,1.0,0.8611111111111112,0.324592151675485,2.306451612903226,0.08064516129032258,0.8387096774193549,0.5109062980030722,0.0,0.3133256528417818,0.5303379416282642,0.41935483870967744,0.12985791090629803,1.3064516129032258,0.24193548387096775,0.1256720430107527,93.67741938475812,17.161290326483865,1.0,1.0483870967741935,0.35923579109062975,1.6923076923076923,0.038461538461538464,0.8076923076923077,0.6471153846153848,0.0,0.4932692307692308,0.6538461538461539,0.3076923076923077,0.05737179487179486,1.0384615384615385,0.15384615384615385,0.10256410256410256,68.46153841461538,3.5769230861538457,1.0,0.5769230769230769,0.29551282051282046,2.0555555555555554,0.1111111111111111,0.8888888888888888,0.6083333333333334,0.0,0.31203703703703706,0.5,0.5,0.13611111111111113,0.9444444444444444,0.2777777777777778,0.20555555555555557,104.88888889316667,13.66666664011111,1.0,0.6666666666666666,0.25555555555555554,27.0,36.0,4,3,8.755950357709132,21.656407827707714,15.5,20.666666666666668,4.0,3.0,5.066228051190222,12.013880860626733,6.5,8.666666666666666,4.0,3.0,2.516611478423583,2.3094010767585034,4.5,6.0,4.0,3.0,3.1091263510296048,7.0,0.037037037037037035,0.04838709677419355,0.038461538461538464,0.0
4436,0.11363525,0.05890956400000001,0.309109519,977,0.203369981,0.67699733,0.076126887,0.102683529,0.134520071,0.4081804020000001,2.5442708333333335,0.3385416666666667,0.7864583333333334,0.41971942264911016,0.0,0.4016607668951419,0.6546192956349207,1.2630208333333333,0.3649411713864839,0.9609375,0.109375,0.0742249503968254,48.06249999545833,13.18489583180729,1.0,0.4947916666666667,0.215339405964406,2.622516556291391,0.33774834437086093,0.7947019867549668,0.42772282904733244,0.0,0.38224821536079817,0.6360296436455377,1.3377483443708609,0.3758994868266391,0.9271523178807947,0.15894039735099338,0.10734783979817092,58.96688742849006,16.973509952291394,1.0,0.4900662251655629,0.19637768412602852,2.7032967032967035,0.4175824175824176,0.7692307692307693,0.38093057735914876,0.0,0.38871446014303157,0.7142857142857143,1.4175824175824177,0.4006584685156113,1.0769230769230769,0.04395604395604396,0.03571428571428571,33.76923074476923,6.945054937197803,1.0,0.5164835164835165,0.21841095412523986,2.370967741935484,0.28225806451612906,0.782258064516129,0.42853302611367144,0.0,0.45453149001536114,0.6559139784946237,1.064516129032258,0.3282258064516129,0.967741935483871,0.10483870967741936,0.07131336405529955,46.55645161087902,14.032258052661291,1.0,0.5241935483870968,0.24324116743471588,42.666666666666664,76.8,9,5,29.769951293208393,64.11864003548422,16.77777777777778,30.2,9.0,5.0,11.3112530006381,23.33880888134611,10.11111111111111,18.2,9.0,5.0,10.349449797506683,21.568495543268657,15.5,24.8,8.0,5.0,13.887301496588272,24.345430782797827,0.026041666666666668,0.039735099337748346,0.0,0.03225806451612903
4440,0.07436329700000001,0.045152638,0.236266982,1693,0.19016133,0.6900665359999999,0.041940583,0.131688903,0.103268526,0.45951313,3.359126984126984,0.3253968253968254,0.7936507936507936,0.31796564305870667,0.0,0.36485572274377903,0.6298658352229781,1.9047619047619047,0.4697481222788053,0.9543650793650794,0.08134920634920635,0.03558529893438856,39.121031742823426,9.303571416841264,1.0,0.6607142857142857,0.21228623466248792,3.1106870229007635,0.2748091603053435,0.7977099236641222,0.3382628625303751,0.0,0.38661266046481607,0.6270447110141766,1.6946564885496183,0.4423462389279632,0.9541984732824428,0.0916030534351145,0.03914966750058801,38.877862604687046,10.206106862251906,1.0,0.6183206106870229,0.21939089854166188,3.9051724137931036,0.4482758620689655,0.7672413793103449,0.26695105219946413,0.0,0.33219975225419873,0.6091954022988506,2.4310344827586206,0.5153328724109124,0.9224137931034483,0.10344827586206896,0.049090038314176236,48.810344800327584,10.232758639163793,1.0,0.7068965517241379,0.21771607538962345,3.735632183908046,0.367816091954023,0.8160919540229885,0.29410691479656986,0.0,0.3522996798858867,0.6954022988505747,2.0804597701149423,0.4966197276542105,1.103448275862069,0.04597701149425287,0.011302681992337166,32.87356319432184,7.482758563000003,1.0,0.8390804597701149,0.20927335754921964,50.4,84.0,10,6,25.215515505779813,72.81483365359011,26.2,43.666666666666664,10.0,6.0,16.1850411045371,39.812895733250386,12.88888888888889,23.2,9.0,5.0,6.863753427324667,16.87305544351704,9.666666666666666,14.5,9.0,6.0,6.204836822995428,13.232535660258014,0.03373015873015873,0.03816793893129771,0.04310344827586207,0.011494252873563218
4446,0.08997512,0.057494238,0.271816881,699,0.248636884,0.638140122,0.111190611,0.133821701,0.164482699,0.198410593,3.4776119402985075,0.2736318407960199,0.945273631840796,0.40620146575370475,0.0,0.3660277312516121,0.6241140451588213,1.5323383084577114,0.3093784960202871,1.1194029850746268,0.24875621890547264,0.08335264790488671,91.32338309272639,18.820895522582084,1.0,1.0,0.2844200382260084,3.110169491525424,0.2033898305084746,0.9322033898305084,0.43946740641655924,0.0,0.3640131055385294,0.6440677966101694,1.1101694915254237,0.2331018322543746,1.1694915254237288,0.16101694915254236,0.04970385076317279,73.6355931985678,15.00847455395763,1.0,1.0677966101694916,0.32743076132906634,3.945945945945946,0.4594594594594595,0.972972972972973,0.3372543972543973,0.0,0.36274989274989267,0.56,2.3513513513513513,0.46613256113256113,0.8108108108108109,0.40540540540540543,0.0969111969111969,147.37837837529725,15.891891912378373,1.0,0.6216216216216216,0.1966130416130416,3.9411764705882355,0.23529411764705882,0.8529411764705882,0.32714393449687573,0.0,0.42589616266086855,0.7102941176470587,1.911764705882353,0.40273060273060274,1.5294117647058822,0.38235294117647056,0.18783667313079078,96.00000008632352,38.55882356464706,1.0,1.1764705882352942,0.27012546277252153,22.333333333333332,28.714285714285715,9,7,13.820274961085254,25.19731656158572,13.11111111111111,16.857142857142858,9.0,7.0,7.54063068390908,12.198750911856665,4.625,6.166666666666667,8.0,6.0,4.1726148019814016,7.494442385305705,6.8,8.5,5.0,4.0,4.024922359499621,7.32575365861197,0.06965174129353234,0.00847457627118644,0.16216216216216217,0.17647058823529413
