itest_id,aveknow,avecarelessness,avecorrect,numactions,averesbored,averesengcon,averesconf,averesfrust,averesofftask,averesgaming,correctrate,frhrate,frscaffoldh,hintrate,timeover80rate,workinschoolrate,wrongrate,oncebutfail,moreoncebutfail,more80sbutfail,hintbutfail,correctrateless0.5,area_problemid,area_actioncount,area_bottomhint,area_correct,area_correctrate,area_filedin,area_frhrate,area_frscaffoldh,area_hint,area_hintrate,area_scaffold,area_timeover80,area_timeover80rate,area_timetaken,area_workinschoolrate,area_wrong,area_wrongrate,mean_problemid,mean_actioncount,mean_bottomhint,mean_correct,mean_correctrate,mean_filedin,mean_frhrate,mean_frscaffoldh,mean_hint,mean_hintrate,mean_scaffold,mean_timeover80,mean_timeover80rate,mean_timetaken,mean_workinschoolrate,mean_wrong,mean_wrongrate
932,0.296414138,0.170023172,0.494208494,518,0.245216403,0.671454553,0.12837315300000002,0.07689409700000001,0.164458208,0.043509723,0.6542143372500518,0.4258284374355802,0.5341372912801484,0.11534090909090908,0.10287569573283857,1.0,0.23044475365903944,0.1590909090909091,0.012987012987012988,0.055194805194805185,0.05194805194805195,0.3311688311688312,2538.529411764706,2.0588235294117645,0.0,0.7647058823529411,0.48431372549019613,0.0,0.5431372549019609,0.7058823529411765,0.9411764705882353,0.31960784313725493,0.9411764705882353,0.058823529411764705,0.058823529411764705,40.47058820700001,1.0,0.35294117647058826,0.19607843137254902,2262.5,1.5,0.0,0.75,0.5833333333333333,0.0,0.5833333333333333,0.75,0.0,0.0,1.25,0.0,0.0,20.750000000500002,1.0,0.75,0.41666666666666663
934,0.133451593,0.065010542,0.28644240600000004,981,0.210035201,0.641037185,0.06959462200000001,0.10706033599999999,0.143332969,0.438813546,0.3981019221626157,0.4221053753568202,0.6498073217726397,0.4545210088562691,0.1025860699993648,0.951348747591522,0.1473770689811153,0.18208092485549127,0.06358381502890173,0.060693641618497114,0.17052023121387286,0.6734104046242775,1886.9166666666667,2.5,0.4166666666666667,0.6666666666666666,0.35000000000000003,0.0,0.35000000000000003,0.5,1.5833333333333333,0.46666666666666673,0.5833333333333334,0.16666666666666666,0.08333333333333333,96.00000003999999,1.0,0.25,0.18333333333333335,2264.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,503.0,1.0,0.0,0.0
937,0.313889951,0.20247074899999998,0.48477751799999996,427,0.23686751399999997,0.678653699,0.165901505,0.149349906,0.19384093,0.035908613,0.6506948501325666,0.3077544787968663,0.39810924369747897,0.036639816354349215,0.10025015353735074,1.0,0.31266533351308434,0.13025210084033614,0.037815126050420166,0.050420168067226885,0.029411764705882356,0.3277310924369748,104051207.4,1.0,0.0,0.8,0.8,0.0,0.4,0.2,0.2,0.2,0.2,0.2,0.2,49.800000056,1.0,0.0,0.0,1104050907.7777777,3.4444444444444446,0.1111111111111111,1.0,0.5315904139433552,0.0,0.48801742919389984,0.7777777777777778,1.4444444444444444,0.11546840958605666,1.0,0.5555555555555556,0.06318082788671024,166.88888895166667,1.0,1.0,0.3529411764705882
938,0.223703414,0.09162029199999999,0.575,120,0.313453213,0.633419177,0.128835549,0.14507847,0.391362308,0.004158091,0.7074326517364492,0.29435248296007793,0.37974683544303794,0.04862057773450178,0.40574488802336894,1.0,0.24394677052904895,0.1518987341772152,0.012658227848101266,0.06329113924050632,0.02531645569620253,0.2531645569620253,1687.25,1.25,0.0,0.75,0.625,0.0,0.125,0.25,0.0,0.0,0.5,0.75,0.75,136.49999981500002,1.0,0.5,0.375,2264.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,101.0000002,1.0,0.0,0.0
943,0.205228081,0.1011766,0.432055749,574,0.25965436,0.663548637,0.11338956900000001,0.12863844800000002,0.19293141,0.025039633,0.5961302865665283,0.49161872802812395,0.6358740811760947,0.12327021412591882,0.140785128369021,1.0,0.2805994993075531,0.1812080536912752,0.016778523489932886,0.08389261744966442,0.04697986577181208,0.39932885906040266,3175.0,2.5,0.0,0.875,0.4166666666666667,0.0,0.25,0.5,0.375,0.10416666666666666,1.375,0.25,0.08333333333333333,73.249999911,1.0,1.25,0.4791666666666667,2242.0,4.0,0.0,1.0,0.25,0.0,0.25,1.0,0.0,0.0,4.0,2.0,0.5,307.99999952,1.0,3.0,0.75
954,0.08604677599999999,0.054576837,0.247195513,2496,0.188532948,0.6832479909999999,0.092587992,0.172999894,0.117190507,0.417365779,0.3565421341415589,0.29488057743445284,0.5649622169018721,0.37690260558624605,0.020995910400949832,0.9715292290723324,0.2665552602721946,0.1278735632183908,0.05603448275862069,0.027298850574712645,0.10057471264367816,0.7054597701149425,104050828.72222222,3.0,0.3888888888888889,0.6666666666666666,0.18055555555555555,0.1111111111111111,0.375,0.6111111111111112,1.8888888888888888,0.6157407407407409,0.6666666666666666,0.05555555555555555,0.013888888888888888,23.33333337238889,0.7777777777777778,0.4444444444444444,0.2037037037037037,104050888.12,3.68,0.56,0.88,0.3167142857142857,0.04,0.25671428571428573,0.76,2.04,0.41519047619047617,0.92,0.08,0.027999999999999997,43.43999998124,1.0,0.76,0.26809523809523805
964,0.21329671,0.125018831,0.415929204,678,0.249125216,0.660861284,0.191432429,0.10393289,0.175482816,0.062124302,0.6000140854775687,0.4801979465603062,0.6333600856072767,0.05612910809540021,0.12837869059779175,1.0,0.3438568064270313,0.19662921348314608,0.01404494382022472,0.0702247191011236,0.02247191011235955,0.3960674157303371,2453.1176470588234,3.3529411764705883,0.058823529411764705,0.7058823529411765,0.4623249299719887,0.0,0.3446778711484594,0.5843137254901961,0.6470588235294118,0.061064425770308114,2.235294117647059,0.5294117647058824,0.20056022408963586,142.23529415088234,1.0,2.0,0.4766106442577031,2250.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,127.99999997999998,1.0,0.0,0.0
968,0.27694281800000004,0.158414941,0.42759562799999995,732,0.250863994,0.62260651,0.11072894,0.129747114,0.184678328,0.066896157,0.5780612664352957,0.3453754753283055,0.43328554692317184,0.16153783220930842,0.10514137330175063,1.0,0.2604009013553964,0.14779874213836475,0.05660377358490566,0.06289308176100629,0.09433962264150944,0.3867924528301887,104051024.0,3.6666666666666665,0.0,2.6666666666666665,0.8888888888888888,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.037037037037037035,0.3333333333333333,0.0,0.0,80.000000319,1.0,0.6666666666666666,0.07407407407407407,104050643.0,3.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.99999976,1.0,2.0,0.6666666666666666
972,0.079030743,0.046767228,0.272419628,591,0.248074248,0.63984634,0.11750991400000001,0.111576255,0.21591091399999998,0.233435958,0.3853140782828284,0.4172275207431458,0.6851816152597402,0.34554304202741704,0.17068846951659447,1.0,0.26914287968975464,0.18229166666666666,0.046875,0.09375,0.11979166666666667,0.65625,2524.5,3.0,0.0,1.0,0.6,0.0,0.1,0.0,2.0,0.4,0.0,0.5,0.5,130.0000003705,1.0,0.0,0.0,2240.75,2.0,0.25,0.75,0.4375,0.0,0.4375,0.75,0.75,0.1875,1.0,1.0,0.625,217.24999986999998,1.0,0.5,0.375
998,0.149705943,0.091722262,0.341341341,999,0.202972457,0.707411607,0.066425355,0.19772594100000002,0.11956961,0.322250853,0.4797447694284706,0.30134042523465243,0.4704761904761904,0.23671029358973325,0.08006833642547928,1.0,0.28354493698179645,0.11714285714285715,0.025714285714285717,0.025714285714285717,0.07142857142857142,0.5371428571428571,104051037.0,2.5555555555555554,0.3333333333333333,0.5555555555555556,0.21296296296296294,0.0,0.3240740740740741,0.4444444444444444,1.2222222222222223,0.4444444444444444,1.0,0.1111111111111111,0.1111111111111111,41.11111097855556,1.0,0.7777777777777778,0.3425925925925926,104050643.0,3.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,93.999999999,1.0,2.0,0.6666666666666666
1013,0.324538606,0.20564328899999998,0.44295302,596,0.24158867,0.6714849959999999,0.16426972199999998,0.085939621,0.160824894,0.039745138,0.6516729654824894,0.4669098009574201,0.5873519778281683,0.06507810531620054,0.12368606701940035,1.0,0.2832489292013102,0.16507936507936508,0.009523809523809523,0.06349206349206349,0.031746031746031744,0.3428571428571429,1469.1739130434783,2.3043478260869565,0.043478260869565216,0.6956521739130435,0.4065734989648034,0.0,0.4717908902691512,0.6956521739130435,0.43478260869565216,0.1374223602484472,1.608695652173913,0.13043478260869565,0.07971014492753623,47.13043474069565,1.0,1.173913043478261,0.45600414078674945,2261.090909090909,2.0,0.09090909090909091,0.8181818181818182,0.6704545454545454,0.0,0.5340909090909091,0.7272727272727273,0.2727272727272727,0.03409090909090909,1.4545454545454546,0.45454545454545453,0.3068181818181818,92.45454547872727,1.0,0.9090909090909091,0.29545454545454547
1020,0.363037614,0.20175277,0.489795918,931,0.21334697800000002,0.680126883,0.09835407800000001,0.126788311,0.133223318,0.12974649800000002,0.6962283993783992,0.38576808191808176,0.4817000000000001,0.08636827061827061,0.06513333333333332,1.0,0.21740333000333,0.11800000000000001,0.03,0.03,0.03,0.282,104050930.3,3.4,0.2,0.9,0.37535714285714283,0.0,0.5753571428571428,0.45999999999999996,1.4,0.4353571428571429,1.3,0.3,0.1,113.0000000396,1.0,1.1,0.18928571428571428,104050899.5,1.5714285714285714,0.0,0.8571428571428571,0.7142857142857144,0.0,0.6428571428571429,0.7857142857142857,0.07142857142857142,0.011904761904761904,1.2857142857142858,0.21428571428571427,0.11904761904761905,59.07142853714286,1.0,0.6428571428571429,0.2738095238095238
1055,0.261920272,0.149014387,0.475786925,826,0.22859309100000005,0.68987978,0.134197634,0.14567418599999998,0.153230231,0.094647544,0.6462905071748608,0.4117633751987495,0.5395982324553753,0.0589543990904535,0.0744212703396377,0.932312925170068,0.2947550937346857,0.14058956916099774,0.034013605442176874,0.04308390022675737,0.029478458049886618,0.3333333333333333,922232689.7272727,3.4545454545454546,0.18181818181818182,0.6363636363636364,0.2626262626262626,0.0,0.2929292929292929,0.45454545454545453,1.0,0.2222222222222222,1.7272727272727273,0.5454545454545454,0.2424242424242424,131.09090895381817,1.0,1.8181818181818181,0.5151515151515151,104050898.20833333,1.0416666666666667,0.0,0.875,0.8541666666666666,0.041666666666666664,0.8541666666666666,0.875,0.0,0.0,0.9166666666666666,0.08333333333333333,0.08333333333333333,39.291666686666666,0.5416666666666666,0.16666666666666666,0.14583333333333334
1064,0.144024046,0.076550526,0.3707627120000001,472,0.26980113899999997,0.643245107,0.10079580099999999,0.08859191599999999,0.229903064,0.072892604,0.5336052970761709,0.4533096218775833,0.6395974306168479,0.1939577817005002,0.18972877176760675,1.0,0.2724369212233291,0.18446601941747573,0.009708737864077669,0.08737864077669902,0.05339805825242718,0.4902912621359223,4010.875,3.0,0.375,0.75,0.35535714285714287,0.0,0.48035714285714287,0.6,2.0,0.6017857142857144,0.875,0.375,0.16785714285714284,169.750000055125,1.0,0.25,0.04285714285714286,2233.0,2.857142857142857,0.14285714285714285,0.8571428571428571,0.4489795918367347,0.0,0.4489795918367347,0.8571428571428571,0.8571428571428571,0.1683673469387755,1.8571428571428572,0.5714285714285714,0.2346938775510204,136.85714287914286,1.0,1.1428571428571428,0.38265306122448983
1079,0.127974848,0.057496483,0.314307752,2593,0.202711062,0.6907477040000001,0.097473709,0.14740845,0.120158576,0.301573322,0.4495975331117868,0.3835717745339453,0.6312113696488697,0.2816287727663823,0.03965833934583934,1.0,0.2687736941218301,0.09166666666666666,0.0763888888888889,0.029166666666666667,0.07083333333333333,0.5763888888888888,104050955.27272727,5.454545454545454,0.9090909090909091,1.1818181818181819,0.17474747474747476,0.0,0.40202020202020206,0.5454545454545454,3.5454545454545454,0.6151515151515151,1.3636363636363635,0.2727272727272727,0.14393939393939395,105.36363647218181,1.0,0.7272727272727273,0.21010101010101012,104050898.33333333,6.375,0.8333333333333334,1.5833333333333333,0.3239929052429052,0.041666666666666664,0.2973875661375661,0.8644179894179894,3.4583333333333335,0.5391865079365078,2.0,0.20833333333333334,0.04857954545454546,79.374999936625,1.0,1.3333333333333333,0.13682058682058681
1125,0.226500758,0.133111565,0.449871465,389,0.281986552,0.546256572,0.137387901,0.201942377,0.22763619699999998,0.021048534,0.5921424304488822,0.4809968555936298,0.5752176139272913,0.0948082831147347,0.16101904368033396,1.0,0.3130492864363832,0.12903225806451613,0.06451612903225806,0.0913978494623656,0.08064516129032258,0.3817204301075269,2835.1428571428573,2.857142857142857,0.0,0.8571428571428571,0.4489795918367347,0.0,0.2346938775510204,0.5714285714285714,0.42857142857142855,0.09183673469387754,1.8571428571428572,0.0,0.0,60.142857178285716,1.0,1.5714285714285714,0.45918367346938777,2262.5,1.0,0.0,0.75,0.75,0.0,0.75,0.75,0.0,0.0,0.75,0.0,0.0,26.0,1.0,0.25,0.25
1135,0.142166491,0.10640625699999999,0.34691501700000005,859,0.236635755,0.670819773,0.144543254,0.156041247,0.142504024,0.037372037000000004,0.4938288041110626,0.38060875802811295,0.6366487455197133,0.08401134409198924,0.013911290322580644,0.989247311827957,0.4221598517969484,0.20161290322580644,0.010752688172043013,0.008064516129032258,0.008064516129032258,0.4946236559139785,2339.842105263158,4.315789473684211,0.21052631578947367,0.8421052631578947,0.27454431533378904,0.0,0.1968500797448166,0.6140350877192983,1.4210526315789473,0.1821086807928913,2.263157894736842,0.0,0.0,65.7894737095263,1.0,2.0526315789473686,0.5433470038733197,2234.125,2.25,0.25,0.875,0.6083333333333334,0.0,0.6083333333333334,0.875,0.625,0.11666666666666667,1.5,0.0,0.0,44.125000029875,1.0,0.75,0.275
1159,0.219207553,0.128890331,0.433460076,526,0.259363384,0.667439131,0.138013815,0.120153951,0.170468315,0.019951593,0.6131379452808023,0.359816491959349,0.4745520245520246,0.09754215111357964,0.07699131627703057,0.9041184041184042,0.28931990360561793,0.13127413127413126,0.02316602316602316,0.03474903474903475,0.03861003861003861,0.3552123552123552,1934.2,2.7,0.3,0.7,0.31833333333333336,0.0,0.41833333333333333,0.6,1.1,0.39,1.4,0.1,0.02,75.80000007219999,1.0,0.9,0.29166666666666663,2237.5,1.5,0.0,1.0,0.75,0.0,0.75,1.0,0.0,0.0,1.5,0.5,0.25,101.50000012000001,1.0,0.5,0.25
1162,0.39388444100000003,0.219389289,0.49709302299999997,688,0.24424263699999998,0.657095485,0.12805644900000002,0.19929164800000002,0.158507839,0.019699442,0.6798694326332516,0.4718112847509833,0.5673665948791577,0.032328691687988166,0.09686129057988356,1.0,0.28780187567876003,0.15577889447236182,0.02512562814070352,0.055276381909547735,0.02261306532663317,0.29396984924623115,1128.5384615384614,1.3846153846153846,0.0,1.0769230769230769,0.8205128205128205,0.0,0.4230769230769231,0.4230769230769231,0.0,0.0,0.46153846153846156,0.23076923076923078,0.14102564102564102,75.76923076753846,1.0,0.3076923076923077,0.1794871794871795,2264.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.99999976,1.0,0.0,0.0
1177,0.475768122,0.200205916,0.6544,625,0.24745720100000002,0.604969885,0.080037673,0.17373360399999999,0.218469571,0.009569876,0.7808254502698944,0.41916844178748935,0.4261358864533467,0.08666263924200432,0.206809019904258,1.0,0.132511910488101,0.0873015873015873,0.023809523809523808,0.0582010582010582,0.05555555555555555,0.17989417989417988,3130.0833333333335,1.625,0.0,1.0833333333333333,0.7817460317460317,0.08333333333333333,0.3680555555555556,0.4166666666666667,0.125,0.047619047619047616,0.5416666666666666,0.6666666666666666,0.3988095238095238,109.41666668841667,1.0,0.4166666666666667,0.1706349206349206,2254.0,1.25,0.0,1.25,1.0,0.0,0.25,0.25,0.0,0.0,0.25,0.5,0.5,90.49999994,1.0,0.0,0.0
1185,0.139639102,0.073040861,0.33497536899999997,203,0.285347389,0.621804061,0.134769605,0.071869593,0.293805771,0.080789165,0.505119537526945,0.4850578091318834,0.671384479717813,0.19337154614932395,0.16681853811483438,0.9876543209876544,0.3015089163237312,0.1728395061728395,0.037037037037037035,0.1111111111111111,0.07407407407407407,0.5061728395061729,465.3333333333333,2.6666666666666665,0.0,0.6666666666666666,0.3888888888888889,0.0,0.3888888888888889,0.6666666666666666,0.6666666666666666,0.1111111111111111,1.6666666666666667,1.3333333333333333,0.7777777777777777,443.00000024666656,1.0,1.3333333333333333,0.5,2237.125,2.5,0.125,0.875,0.5555555555555555,0.0,0.5555555555555555,0.875,0.5,0.08333333333333333,1.875,0.25,0.1388888888888889,83.250000064625,1.0,1.125,0.3611111111111111
1200,0.42821695299999996,0.20647233899999998,0.622327791,421,0.300075573,0.5917671729999999,0.068087704,0.168618088,0.315153811,0.008737764,0.7334859584859584,0.46593406593406606,0.4798534798534799,0.09560439560439557,0.3786630036630037,1.0,0.17090964590964589,0.13553113553113552,0.014652014652014654,0.0989010989010989,0.0695970695970696,0.24175824175824176,1288.96,1.8,0.0,1.0,0.6213333333333334,0.16,0.536,0.56,0.32,0.16133333333333333,0.96,0.52,0.30666666666666664,137.28000003919996,1.0,0.48,0.2173333333333333,2269.0,2.5,0.0,1.5,0.75,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.875,352.50000009999997,1.0,1.0,0.25
1208,0.16222024599999998,0.105164605,0.322669104,1094,0.225792902,0.661176898,0.079597086,0.150134033,0.145217761,0.22624678199999998,0.4621025962004565,0.33310547621365444,0.535242788871821,0.24562509747129116,0.06913789850971515,1.0,0.29227230632825235,0.1424731182795699,0.06182795698924731,0.05645161290322581,0.08870967741935484,0.5672043010752689,104051204.2,3.3,0.3,0.7,0.215,0.0,0.29833333333333334,0.6,1.6,0.41666666666666663,1.3,0.1,0.02,45.4000000235,1.0,1.0,0.36833333333333335,104050917.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.99999976,1.0,1.0,1.0
1229,0.139151051,0.08399556300000001,0.345898004,902,0.21928373899999998,0.675638317,0.138900891,0.083667023,0.16725759699999998,0.160824521,0.4807631535863726,0.44519221616846943,0.6738906212520989,0.18945419136712013,0.04180002055991502,1.0,0.3297826550465073,0.19525065963060687,0.0158311345646438,0.013192612137203168,0.055408970976253295,0.5408970976253298,1464.7692307692307,3.5384615384615383,0.07692307692307693,0.7692307692307693,0.2849206349206349,0.0,0.39590964590964595,0.6153846153846154,1.6153846153846154,0.37387057387057393,1.3846153846153846,0.0,0.0,50.99999987161538,1.0,1.1538461538461537,0.3412087912087913,2237.4444444444443,2.111111111111111,0.1111111111111111,0.8888888888888888,0.6333333333333333,0.0,0.5222222222222223,0.7777777777777778,0.2222222222222222,0.05555555555555555,1.6666666666666667,0.0,0.0,41.333333253111114,1.0,1.0,0.3111111111111111
1234,0.355922288,0.136591482,0.64375,160,0.268796242,0.649293593,0.114448021,0.028778632000000002,0.25880257100000004,0.0040576679999999995,0.7327956989247312,0.5170698924731183,0.6048387096774194,0.013978494623655914,0.2278225806451613,1.0,0.2532258064516129,0.16129032258064516,0.008064516129032258,0.08064516129032258,0.008064516129032258,0.2338709677419355,1984.5,1.5,0.0,0.75,0.5902777777777778,0.0,0.4236111111111111,0.5833333333333334,0.0,0.0,1.0833333333333333,0.16666666666666666,0.16666666666666666,51.74999994025001,1.0,0.75,0.40972222222222215,2247.3333333333335,1.0,0.0,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,50.666666746666664,1.0,0.0,0.0
1256,0.134345557,0.072726876,0.37394958,238,0.269492313,0.666346781,0.09045526300000001,0.06765626799999999,0.193587068,0.081429214,0.5327467218771568,0.4687715665976536,0.6491925465838508,0.1849758454106281,0.1527743271221532,1.0,0.2822774327122153,0.21739130434782608,0.008695652173913044,0.06956521739130435,0.052173913043478265,0.4695652173913044,3537.5,3.5,0.5,0.75,0.3357142857142857,0.0,0.33571428571428574,0.5,2.5,0.6142857142857143,0.75,0.0,0.0,66.75000006125,1.0,0.25,0.05,2266.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,35.99999952,1.0,0.0,0.0
1257,0.152330451,0.08497754,0.333333333,297,0.296515456,0.6521185279999999,0.18031331,0.098220764,0.252100027,0.019645692,0.5524264897215717,0.5102719229768412,0.6378740567265158,0.15647931303669008,0.21048009367681494,1.0,0.29109419724173824,0.1721311475409836,0.032786885245901634,0.12295081967213115,0.09016393442622953,0.459016393442623,1767.1666666666667,2.1666666666666665,0.16666666666666666,0.6666666666666666,0.4166666666666666,0.0,0.5833333333333333,0.5,1.0,0.3055555555555556,0.8333333333333334,0.5,0.3611111111111111,70.66666674366667,1.0,0.5,0.27777777777777773,2271.0,5.285714285714286,0.0,1.0,0.364625850340136,0.0,0.3850340136054422,0.8224489795918367,0.2857142857142857,0.05612244897959184,4.571428571428571,1.1428571428571428,0.22176870748299318,456.4285714588571,1.0,4.0,0.5792517006802722
1266,0.3365715970000001,0.169329389,0.578947368,285,0.259883883,0.652280984,0.145704121,0.060074498,0.23647220000000002,0.014659047,0.7223190453760402,0.4532344167059193,0.4861202700580938,0.06656460982885852,0.18374941121055116,0.8562176165803109,0.21111634479510125,0.16580310880829016,0.010362694300518135,0.07772020725388601,0.056994818652849735,0.2590673575129533,537.0909090909091,1.4545454545454546,0.0,0.6363636363636364,0.4772727272727273,0.0,0.38636363636363635,0.5454545454545454,0.09090909090909091,0.022727272727272728,0.9090909090909091,0.5454545454545454,0.36363636363636365,123.45454552545456,1.0,0.7272727272727273,0.5,2269.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,92.00000024,1.0,0.0,0.0
1277,0.269804143,0.084271527,0.672727273,55,0.308068009,0.596485544,0.063116516,0.041895409,0.472209934,0.005346654,0.8158119658119658,0.1452991452991453,0.20512820512820512,0.01282051282051282,0.4354700854700855,1.0,0.17136752136752134,0.07692307692307693,0.0,0.02564102564102564,0.0,0.15384615384615385,1867.6666666666667,2.1666666666666665,0.0,0.8333333333333334,0.5277777777777778,0.0,0.27777777777777773,0.5,0.5,0.08333333333333333,1.0,1.0,0.5555555555555555,330.83333322666664,1.0,0.8333333333333334,0.38888888888888884,2264.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,95.99999976,1.0,0.0,0.0
1317,0.104579368,0.071129733,0.28064516100000003,1240,0.208275598,0.669657061,0.07898625599999999,0.11599843300000001,0.12269158699999999,0.331333864,0.39643299238887497,0.3182100681181565,0.6083147653000596,0.3008703102453102,0.057335434173669465,1.0,0.30269669736581506,0.15931372549019607,0.04411764705882353,0.0392156862745098,0.06862745098039216,0.6544117647058824,104051210.25,2.625,0.375,0.5,0.11875,0.0,0.36875,0.5,1.625,0.575,0.75,0.0,0.0,30.124999969250002,1.0,0.5,0.30625,104050920.0,3.7142857142857144,0.5714285714285714,0.8571428571428571,0.2357142857142857,0.0,0.2357142857142857,0.8571428571428571,2.0,0.44523809523809527,1.5714285714285714,0.14285714285714285,0.14285714285714285,60.00000003685714,1.0,0.8571428571428571,0.3190476190476191
1362,0.386289747,0.20219709,0.524344569,801,0.219716484,0.69508752,0.09479163199999999,0.124843632,0.163474048,0.120324827,0.6986825290845395,0.3756918890712862,0.4745683545934802,0.10337862165751616,0.08518186168939937,0.7156639424227365,0.19793884925794472,0.08542713567839195,0.032663316582914576,0.032663316582914576,0.04773869346733668,0.2663316582914573,104050989.84615384,2.5384615384615383,0.07692307692307693,0.9230769230769231,0.4686813186813187,0.0,0.4897435897435898,0.5384615384615384,0.46153846153846156,0.18076923076923077,1.0769230769230769,0.23076923076923078,0.03296703296703297,57.6923078153077,1.0,1.1538461538461537,0.3505494505494505,104050898.33333333,2.3333333333333335,0.25,0.9166666666666666,0.560515873015873,0.041666666666666664,0.5396825396825397,0.875,0.875,0.19444444444444445,1.2916666666666667,0.3333333333333333,0.14186507936507936,70.25000000516665,0.5714285714285715,0.5416666666666666,0.24503968253968253
1364,0.27609982899999996,0.150936748,0.475382003,589,0.247165807,0.651407891,0.101102162,0.106493499,0.19926654,0.072614625,0.6487474500431818,0.4057961262991751,0.5156543151969981,0.11829538178623547,0.16985820751064656,0.9695121951219512,0.2329571681705828,0.14939024390243902,0.006097560975609756,0.057926829268292686,0.03963414634146342,0.326219512195122,2725.285714285714,3.0,0.2857142857142857,0.5714285714285714,0.16071428571428573,0.0,0.23214285714285715,0.42857142857142855,1.7142857142857142,0.44642857142857145,0.7142857142857143,0.7142857142857143,0.39285714285714285,139.57142860785714,1.0,0.7142857142857143,0.39285714285714285,2274.0,3.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,1.0,2.0,0.6666666666666666
1371,0.19496708699999998,0.10138001199999999,0.376447876,518,0.289304836,0.633917755,0.14745509099999998,0.150581878,0.20167907,0.02060522,0.5611901491843633,0.4227711228555008,0.549027643844423,0.1304042630465002,0.19997060423772092,0.9631147540983608,0.3084055877691365,0.19262295081967207,0.016393442622950817,0.09836065573770493,0.049180327868852465,0.4385245901639344,3386.3333333333335,3.3333333333333335,0.25,0.75,0.35340909090909095,0.0,0.2700757575757576,0.5833333333333334,1.4166666666666667,0.31363636363636366,1.5833333333333333,0.16666666666666666,0.0909090909090909,107.00000001974998,1.0,1.1666666666666667,0.33295454545454545,2246.3333333333335,1.0,0.0,1.0,1.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,251.0000000133333,1.0,0.0,0.0
1394,0.289495556,0.171698018,0.385269122,1765,0.191129785,0.7066815329999999,0.082455746,0.147456062,0.11394147199999999,0.271410005,0.5648748815654258,0.3812956424346107,0.5733806546843796,0.2017671440307542,0.033060444808295814,1.0,0.2333579744038197,0.11318051575931233,0.04154727793696275,0.02722063037249284,0.05444126074498568,0.4570200573065902,104050732.13333334,2.4,0.3333333333333333,0.6,0.3055555555555555,0.13333333333333333,0.43888888888888894,0.5333333333333333,1.3333333333333333,0.43888888888888894,0.7333333333333333,0.13333333333333333,0.1,53.466666710800006,1.0,0.4666666666666667,0.2555555555555556,104050901.07142857,2.142857142857143,0.21428571428571427,1.0,0.6857142857142858,0.0,0.5071428571428571,0.7857142857142857,0.7857142857142857,0.15714285714285717,1.0,0.0,0.0,40.42857148021428,1.0,0.35714285714285715,0.15714285714285717
1414,0.102821464,0.07920466599999999,0.34769230799999995,650,0.25474183,0.670266711,0.165143509,0.119706274,0.179966237,0.076122885,0.4597599828155384,0.3625967756523314,0.6140082756749423,0.1554824085379641,0.08900036177813955,1.0,0.3847576086464977,0.1851851851851852,0.02962962962962963,0.04444444444444445,0.04074074074074074,0.5518518518518518,1745.7,4.85,0.4,0.9,0.2412240537240537,0.0,0.15404456654456655,0.5242307692307693,2.25,0.3570482295482295,1.45,0.45,0.09579059829059829,167.59999996325,1.0,1.7,0.4017277167277166,2274.0,4.0,0.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.00000023999998,1.0,3.0,0.75
