itest_id,aveknow,avecarelessness,avecorrect,numactions,averesbored,averesengcon,averesconf,averesfrust,averesofftask,averesgaming,correctrate,frhrate,frscaffoldh,hintrate,timeover80rate,workinschoolrate,wrongrate,oncebutfail,moreoncebutfail,more80sbutfail,hintbutfail,correctrateless0.5,pattern-finding_problemid,pattern-finding_actioncount,pattern-finding_bottomhint,pattern-finding_correct,pattern-finding_correctrate,pattern-finding_filedin,pattern-finding_frhrate,pattern-finding_frscaffoldh,pattern-finding_hint,pattern-finding_hintrate,pattern-finding_scaffold,pattern-finding_timeover80,pattern-finding_timeover80rate,pattern-finding_timetaken,pattern-finding_workinschoolrate,pattern-finding_wrong,pattern-finding_wrongrate,probability_problemid,probability_actioncount,probability_bottomhint,probability_correct,probability_correctrate,probability_filedin,probability_frhrate,probability_frscaffoldh,probability_hint,probability_hintrate,probability_scaffold,probability_timeover80,probability_timeover80rate,probability_timetaken,probability_workinschoolrate,probability_wrong,probability_wrongrate,equation-solving_problemid,equation-solving_actioncount,equation-solving_bottomhint,equation-solving_correct,equation-solving_correctrate,equation-solving_filedin,equation-solving_frhrate,equation-solving_frscaffoldh,equation-solving_hint,equation-solving_hintrate,equation-solving_scaffold,equation-solving_timeover80,equation-solving_timeover80rate,equation-solving_timetaken,equation-solving_workinschoolrate,equation-solving_wrong,equation-solving_wrongrate
1708,0.377729516,0.212520823,0.5550239229999999,836,0.233956606,0.651561363,0.06478092099999999,0.193227079,0.177245283,0.143244391,0.7173076472380417,0.3869905552040123,0.4817423489117225,0.0926836311407077,0.14899734835929734,1.0,0.19000872162125065,0.0765661252900232,0.02088167053364269,0.039443155452436186,0.025522041763341063,0.2389791183294664,1645.388888888889,2.638888888888889,0.2222222222222222,1.3333333333333333,0.7463624338624338,0.27380952380952384,0.6908068783068783,0.8888888888888888,0.9444444444444444,0.10912698412698413,1.5555555555555556,0.1388888888888889,0.06944444444444445,66.77777777719444,1.0,0.3611111111111111,0.144510582010582,3100.3611111111113,2.5277777777777777,0.19444444444444445,1.3333333333333333,0.6263888888888888,0.0,0.34398148148148144,0.5555555555555556,0.6666666666666666,0.15092592592592594,0.9722222222222222,0.2222222222222222,0.10648148148148147,68.69341667055556,1.0,0.5277777777777778,0.22268518518518515,861.25,2.25,0.25,1.0,0.675,0.0,0.425,0.75,0.75,0.15,1.25,0.0,0.0,77.4999997005,1.0,0.5,0.175
1720,0.344271996,0.173483319,0.539285714,280,0.302830802,0.6340248829999999,0.128509977,0.139576268,0.291066956,0.008746281,0.7034902069989789,0.4001763668430337,0.4688109161793372,0.08202914694142767,0.3697670101178874,1.0,0.21448064605959344,0.12280701754385966,0.023391812865497075,0.10526315789473684,0.05263157894736842,0.2807017543859649,4070.5,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,118.50000010000001,1.0,0.0,0.0,3410.4285714285716,2.0,0.0,0.8571428571428571,0.5714285714285714,0.0,0.2857142857142857,0.42857142857142855,0.42857142857142855,0.14285714285714285,1.0,0.8571428571428571,0.5714285714285714,127.99999992000001,1.0,0.7142857142857143,0.2857142857142857,1813.5,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,114.00000002,1.0,0.0,0.0
1723,0.213649018,0.09630033,0.41798941799999995,189,0.303880597,0.66075811,0.122418755,0.096325805,0.305603034,0.020371879,0.6038847117794487,0.5003759398496241,0.6557894736842105,0.1376441102756892,0.2512280701754386,0.7052631578947368,0.2584711779448621,0.14736842105263154,0.021052631578947368,0.07368421052631577,0.05263157894736842,0.4,2884.2631578947367,1.631578947368421,0.0,0.9473684210526315,0.8048245614035088,0.0,0.6995614035087719,0.8157894736842105,0.15789473684210525,0.030701754385964907,1.3157894736842106,0.2631578947368421,0.1557017543859649,81.52631576410526,1.0,0.5263157894736842,0.16447368421052633,4269.5,2.4,0.1,0.8,0.5125,0.0,0.4125,0.7,0.6,0.125,1.5,0.5,0.2875,113.4999999879,0.4,1.0,0.3625,732.0,10.0,1.0,1.0,0.1,0.0,0.1,1.0,4.0,0.4,6.0,0.0,0.0,233.00000048,1.0,5.0,0.5
1726,0.096955198,0.062977108,0.277301927,934,0.20925335899999997,0.681243371,0.059864403,0.11693125900000001,0.129531526,0.40484129799999996,0.3976720991426875,0.3431153641679959,0.6487788097695218,0.3717915555376855,0.12621259029927762,1.0,0.2305363453196272,0.17337461300309598,0.043343653250774,0.08668730650154799,0.07739938080495358,0.6718266253869969,104051224.73333333,2.6666666666666665,0.2,0.9333333333333333,0.4766666666666667,0.0,0.44333333333333336,0.8333333333333334,1.1333333333333333,0.28555555555555556,1.2666666666666666,0.13333333333333333,0.1,43.26666668506666,1.0,0.6,0.23777777777777778,280521377.2941176,2.9215686274509802,0.23529411764705882,0.803921568627451,0.4463585434173669,0.058823529411764705,0.31984126984126987,0.6470588235294118,1.4313725490196079,0.2907563025210084,0.9803921568627451,0.13725490196078433,0.11764705882352941,57.31372547580392,1.0,0.6862745098039216,0.26288515406162466,104050850.64705883,3.0,0.4117647058823529,0.6470588235294118,0.28774509803921566,0.0,0.18970588235294117,0.5882352941176471,1.8235294117647058,0.3813725490196078,0.7647058823529411,0.4117647058823529,0.31568627450980397,97.23529403094119,1.0,0.5294117647058824,0.33088235294117646
1735,0.36907411100000004,0.22229050000000009,0.5073612679999999,883,0.22929639300000002,0.678143924,0.135122139,0.13596196300000002,0.143039751,0.047128812,0.6733834139716491,0.3914746201510908,0.4946568627450981,0.07366692131398013,0.07877090230031407,0.9813725490196078,0.2529496647143706,0.12941176470588234,0.023529411764705882,0.035294117647058816,0.023529411764705882,0.2921568627450981,347293726.9189189,1.7027027027027026,0.05405405405405406,0.972972972972973,0.7499999999999999,0.21621621621621623,0.5202702702702703,0.6891891891891891,0.24324324324324326,0.07207207207207209,0.9459459459459459,0.10810810810810811,0.08108108108108109,49.05405402805406,0.9864864864864865,0.4864864864864865,0.17792792792792791,104050786.11538461,2.0,0.0,0.9230769230769231,0.6561355311355311,0.11538461538461539,0.1369047619047619,0.2692307692307692,0.0,0.0,0.8461538461538461,0.19230769230769232,0.07600732600732601,77.65384601496154,1.0,1.0769230769230769,0.34386446886446886,554050843.65,1.8,0.0,0.95,0.6933333333333332,0.1,0.28500000000000003,0.4,0.2,0.03833333333333333,0.65,0.1,0.018333333333333333,52.799999956,1.0,0.65,0.26833333333333337
1751,0.085354451,0.055900806,0.212749616,1302,0.195033958,0.654376053,0.069994275,0.128790129,0.10381600699999999,0.342679281,0.31609750224818955,0.311113198889535,0.6064696862467563,0.4019618476321401,0.013481279277457623,1.0,0.2819406501196705,0.16878980891719744,0.07961783439490445,0.028662420382165606,0.1305732484076433,0.7484076433121019,104050185.0,5.0,0.75,0.8333333333333334,0.1898148148148148,0.8333333333333334,0.24444444444444446,0.75,3.5833333333333335,0.7037037037037036,0.3333333333333333,0.08333333333333333,0.008333333333333333,57.58333333024999,1.0,0.5833333333333334,0.10648148148148147,104050781.45,2.6,0.21666666666666667,0.7833333333333333,0.36249999999999993,0.05,0.2430555555555556,0.5833333333333334,1.0666666666666667,0.29888888888888887,0.9833333333333333,0.016666666666666666,0.016666666666666666,18.383333309966666,1.0,0.75,0.33861111111111103,104050702.8,5.7,0.7,0.6,0.1983333333333333,0.0,0.28944444444444445,0.3814814814814815,4.0,0.5261111111111111,0.5,0.2,0.007407407407407407,81.50000007330001,1.0,1.1,0.2755555555555556
1764,0.096756566,0.062484160999999996,0.280730005,1863,0.19241933,0.70823275,0.080422432,0.117058718,0.110961325,0.42696313,0.3812447363483558,0.3616073210514367,0.6639662729366318,0.4298896777774067,0.0374544981799272,1.0,0.1888655858742376,0.1684867394695788,0.0327613104524181,0.0187207488299532,0.109204368174727,0.6879875195007801,104050499.12068966,3.103448275862069,0.3793103448275862,0.9482758620689655,0.4424466338259442,0.1896551724137931,0.37881773399014773,0.825615763546798,1.7758620689655173,0.40591133004926105,1.0172413793103448,0.017241379310344827,0.005747126436781609,37.65517241825862,1.0,0.3793103448275862,0.15164203612479474,104050791.0,2.537037037037037,0.24074074074074073,0.7962962962962963,0.47355967078189304,0.05555555555555555,0.4180041152263374,0.6666666666666666,1.1851851851851851,0.31543209876543216,1.0740740740740742,0.09259259259259259,0.04228395061728395,40.77777779088889,1.0,0.5555555555555556,0.2110082304526749,104050822.1764706,4.0588235294117645,0.4117647058823529,0.7058823529411765,0.31093911248710016,0.11764705882352941,0.3174750601995185,0.5294117647058824,1.9411764705882353,0.49607843137254903,1.7058823529411764,0.0,0.0,26.94117648435294,1.0,1.411764705882353,0.1929824561403509
1765,0.38193786399999996,0.160325059,0.62,200,0.278406388,0.674504762,0.073538239,0.05533721,0.26787211899999996,0.006866234000000001,0.743337087087087,0.5732920420420421,0.5675675675675675,0.0860548048048048,0.2507507507507508,1.0,0.17060810810810811,0.16891891891891891,0.006756756756756757,0.08783783783783784,0.06756756756756757,0.20945945945945946,650.1666666666666,1.1666666666666667,0.0,0.9444444444444444,0.8611111111111112,0.0,0.8055555555555556,0.8888888888888888,0.0,0.0,1.0555555555555556,0.16666666666666666,0.16666666666666666,54.66666668888889,1.0,0.2222222222222222,0.1388888888888889,2073.8333333333335,1.1666666666666667,0.0,0.8333333333333334,0.75,0.0,0.25,0.0,0.3333333333333333,0.25,0.0,0.16666666666666666,0.16666666666666666,65.16666658333334,1.0,0.0,0.0,2263.0,1.25,0.0,1.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.375,75.49999994000001,1.0,0.25,0.125
1776,0.161453367,0.094922231,0.288814691,1198,0.201155028,0.675431861,0.07033268,0.129929385,0.122338117,0.379726776,0.41146689262028463,0.29557011615835155,0.544039160591329,0.325765111099482,0.06621783528717835,1.0,0.2627679962802334,0.0948905109489051,0.08759124087591241,0.06569343065693431,0.1167883211678832,0.6277372262773723,1004051259.2,5.4,0.4,1.9,0.4150432900432901,0.0,0.2965151515151515,0.7,2.2,0.3116125541125541,1.2,0.4,0.14678571428571427,129.0000000457,1.0,1.3,0.27334415584415583,104050784.36363636,4.242424242424242,0.24242424242424243,1.1515151515151516,0.3954770818407181,0.09090909090909091,0.20638452456634274,0.40738386192931647,1.5454545454545454,0.18318768773314226,0.9393939393939394,0.24242424242424243,0.1063011063011063,78.6363636280303,1.0,1.5454545454545454,0.4213352304261395,104051145.5,2.5,0.0,0.5,0.125,0.0,0.5,0.0,1.5,0.75,0.0,0.5,0.5,78.49999978,1.0,0.5,0.125
1779,0.16584505,0.11226372800000001,0.311502939,1191,0.22416797800000002,0.65591532,0.12227125,0.12251205,0.150126418,0.194521356,0.5396189587560802,0.34426393795988297,0.5225763032485722,0.15529757841219144,0.09936739586116576,1.0,0.3050834628317286,0.09523809523809523,0.061624649859943974,0.050420168067226885,0.05322128851540616,0.4593837535014005,104051103.5,6.2,0.5,1.7,0.2953246753246753,0.0,0.1750865800865801,0.6,2.8,0.40255411255411255,2.1,0.0,0.0,65.19999988129999,1.0,1.7,0.3021212121212121,104050775.8974359,2.4358974358974357,0.10256410256410256,0.8717948717948718,0.5994658119658118,0.07692307692307693,0.3235042735042735,0.48717948717948717,0.6153846153846154,0.07243589743589744,0.8461538461538461,0.02564102564102564,0.003205128205128205,44.28205125141026,1.0,0.9487179487179487,0.3280982905982906,1104050569.0,5.777777777777778,0.2222222222222222,0.7777777777777778,0.6693121693121693,0.0,0.26455026455026454,0.3333333333333333,2.888888888888889,0.13756613756613756,0.2222222222222222,0.4444444444444444,0.4444444444444444,138.3333333742222,1.0,2.111111111111111,0.19312169312169314
1781,0.38838843799999995,0.18235368300000002,0.556043956,455,0.24340762300000002,0.652479816,0.070793633,0.184847635,0.20585785,0.067095404,0.7307271928379194,0.2898967430109299,0.34544405997693195,0.10761520294392267,0.19186851211072667,0.8771626297577855,0.16165760421815786,0.12802768166089964,0.0,0.05882352941176471,0.04498269896193772,0.24567474048442905,4133.636363636364,1.0909090909090908,0.0,0.9090909090909091,0.8636363636363636,0.0,0.7727272727272727,0.8181818181818182,0.0,0.0,0.9090909090909091,0.09090909090909091,0.09090909090909091,38.27272729072727,0.9090909090909091,0.18181818181818182,0.13636363636363635,2846.0,1.25,0.0625,0.875,0.796875,0.0,0.640625,0.625,0.1875,0.09375,0.6875,0.25,0.21875,48.5624999999375,0.75,0.1875,0.109375,2754.5,2.8333333333333335,0.3333333333333333,0.6666666666666666,0.3125,0.0,0.4791666666666667,0.6666666666666666,1.1666666666666667,0.3541666666666667,1.5,0.0,0.0,68.83333341333334,1.0,1.0,0.3333333333333333
1788,0.120136294,0.06489787,0.36082474200000003,388,0.284111636,0.62701609,0.089738586,0.18896951899999997,0.251050998,0.050319277999999995,0.5151347876208211,0.4620865478407378,0.5905027932960895,0.13443291655582154,0.19788729271969496,1.0,0.3504322958233572,0.2122905027932961,0.01675977653631285,0.08379888268156424,0.05586592178770949,0.4860335195530726,3543.0,3.2,0.2,0.8,0.24,0.0,0.44000000000000006,0.75,1.2,0.43,2.0,1.2,0.47000000000000003,328.99999999959994,1.0,1.2,0.32999999999999996,2114.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,41.99999976,1.0,0.0,0.0,1846.8333333333333,1.1666666666666667,0.0,1.0,0.9166666666666666,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.16666666666666666,79.33333320716669,1.0,0.16666666666666666,0.08333333333333333
1800,0.271511467,0.152062699,0.422360248,644,0.240112823,0.654409632,0.104511949,0.12793157800000002,0.15058713599999998,0.072441467,0.5835777273872512,0.39869740488788097,0.5148148148148148,0.19329302091206851,0.07365079365079365,1.0,0.22312925170068024,0.1492063492063492,0.03492063492063492,0.028571428571428567,0.06984126984126984,0.4095238095238095,104050259.25,1.4375,0.0,1.0,0.8437500000000001,0.6875,0.6562500000000001,0.75,0.3125,0.10416666666666666,0.8125,0.1875,0.14583333333333334,39.0624999853125,1.0,0.125,0.05208333333333333,104050783.22222222,2.0,0.14814814814814814,0.9629629629629629,0.7197530864197531,0.1111111111111111,0.16419753086419753,0.37037037037037035,0.6666666666666666,0.15432098765432098,0.6296296296296297,0.037037037037037035,0.037037037037037035,33.11111111996296,1.0,0.37037037037037035,0.1259259259259259,104050658.70588236,2.2941176470588234,0.23529411764705882,0.7058823529411765,0.4372549019607843,0.0,0.4666666666666667,0.47058823529411764,1.0588235294117647,0.31568627450980397,0.47058823529411764,0.11764705882352941,0.0784313725490196,55.11764712611765,1.0,0.5294117647058824,0.24705882352941178
1813,0.129110632,0.079115752,0.28571428600000004,518,0.186877935,0.706460504,0.056614714000000003,0.10865828599999999,0.11557951400000001,0.44564310799999995,0.4048635411763905,0.44220059890450986,0.6658907510862818,0.3907340331921337,0.025285980313913273,1.0,0.2044024256314759,0.17318435754189945,0.05027932960893855,0.027932960893854747,0.13966480446927373,0.6312849162011173,104051200.0,2.75,0.25,0.875,0.3125,0.0,0.24999999999999997,0.75,1.625,0.5,0.75,0.0,0.0,23.7499999995,1.0,0.25,0.1875,104050818.0,1.3333333333333333,0.0,0.3333333333333333,0.16666666666666666,0.0,0.5,0.6666666666666666,0.6666666666666666,0.5,0.3333333333333333,0.0,0.0,3.9999998409999997,1.0,0.3333333333333333,0.3333333333333333,104051215.14285715,5.285714285714286,0.7142857142857143,0.5714285714285714,0.09761904761904762,0.0,0.28809523809523807,0.5714285714285714,4.0,0.7785714285714286,0.42857142857142855,0.42857142857142855,0.06666666666666667,93.71428548071427,1.0,0.7142857142857143,0.12380952380952381
1821,0.222133565,0.134192455,0.36580613700000003,2053,0.20094322399999998,0.68295057,0.105779835,0.167023846,0.164532837,0.319552225,0.5511593172298621,0.3226923675707604,0.5377250686929886,0.1944325280882887,0.06761473199105332,0.7465853561519531,0.25440815468185,0.059196617336152224,0.03805496828752643,0.035940803382663845,0.04651162790697674,0.4756871035940803,104050536.74074075,3.4074074074074074,0.18518518518518517,1.4444444444444444,0.6695767195767196,0.2222222222222222,0.6518812463256908,0.8148148148148148,1.2592592592592593,0.2082010582010582,1.3703703703703705,0.14814814814814814,0.018518518518518517,59.96296300588889,0.9465020576131687,0.7037037037037037,0.12222222222222222,104050626.0,5.0,0.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.999999762000001,0.0,4.0,0.8,746907791.5714285,6.214285714285714,0.35714285714285715,1.0,0.5084183673469388,0.0,0.31760204081632654,0.41428571428571426,3.5,0.37372448979591827,0.35714285714285715,0.5,0.2372448979591837,155.64285720957145,0.35714285714285715,1.7142857142857142,0.11785714285714287
1823,0.12436398900000001,0.065249747,0.279301746,401,0.24699110100000002,0.6287777210000001,0.055346016,0.143713161,0.22764383600000002,0.405429716,0.4169644629739925,0.35642991860234263,0.5793130831844352,0.373900635298789,0.25654903712527305,1.0,0.20913490172721852,0.18493150684931506,0.0547945205479452,0.1643835616438356,0.1095890410958904,0.6506849315068494,591.8333333333334,2.6666666666666665,0.0,0.6666666666666666,0.45,0.0,0.5611111111111111,0.638888888888889,0.8333333333333334,0.27777777777777773,1.5,1.8333333333333333,0.6611111111111111,692.6666666904999,1.0,1.1666666666666667,0.2722222222222222,4520.0,4.2,0.8,0.8,0.17333333333333334,0.0,0.17333333333333334,0.8,3.2,0.6266666666666667,0.8,0.2,0.2,47.40000003920001,1.0,0.2,0.2,2374.0,3.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,89.99999975799999,1.0,2.0,0.6666666666666666
1824,0.426443917,0.222619165,0.608597285,442,0.229175555,0.6799734829999999,0.09450935699999999,0.11805955800000001,0.16381596699999998,0.012870778000000001,0.7346344627594628,0.4459058302808303,0.532051282051282,0.021760531135531138,0.07333638583638583,1.0,0.2436050061050061,0.14743589743589744,0.003205128205128205,0.04166666666666666,0.01282051282051282,0.2307692307692308,914.6428571428571,1.2857142857142858,0.0,0.9285714285714286,0.8392857142857143,0.0,0.7678571428571429,0.8571428571428571,0.07142857142857142,0.017857142857142856,1.0714285714285714,0.0,0.0,34.571428554571426,1.0,0.2857142857142857,0.14285714285714285,2662.6153846153848,1.0769230769230769,0.0,0.9230769230769231,0.8846153846153846,0.0,0.19230769230769232,0.23076923076923078,0.0,0.0,0.3076923076923077,0.07692307692307693,0.07692307692307693,40.153846335615384,1.0,0.15384615384615385,0.11538461538461539,2486.0,1.3333333333333333,0.0,1.0,0.8333333333333334,0.0,0.16666666666666666,0.3333333333333333,0.0,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,48.666666506666665,1.0,0.3333333333333333,0.16666666666666666
1825,0.078879625,0.045911167999999995,0.24623376600000002,1925,0.182954115,0.709317173,0.031614001,0.111169462,0.094281141,0.4907359770000001,0.3255941831727521,0.32287484584038395,0.6372391174716757,0.4713108541069357,0.01004548007571983,1.0,0.203094962720312,0.15384615384615385,0.05008944543828265,0.008944543828264758,0.12164579606440072,0.7495527728085868,376777467.42424244,4.090909090909091,0.45454545454545453,1.1515151515151516,0.37260517260517256,0.5454545454545454,0.23556443556443557,0.7878787878787878,2.6666666666666665,0.5545510045510045,0.8787878787878788,0.06060606060606061,0.009427609427609427,54.96969704996969,1.0,0.2727272727272727,0.07284382284382285,104050780.62162162,3.135135135135135,0.21621621621621623,0.8378378378378378,0.35270270270270265,0.0,0.2583655083655083,0.4594594594594595,1.135135135135135,0.2536036036036036,0.8108108108108109,0.0,0.0,15.594594542945948,1.0,1.162162162162162,0.3936936936936936,104050828.06896552,3.5517241379310347,0.5862068965517241,0.7586206896551724,0.2210180623973728,0.034482758620689655,0.37619047619047613,0.6206896551724138,2.5517241379310347,0.6582922824302135,0.7586206896551724,0.0,0.0,21.655172364275863,1.0,0.2413793103448276,0.1206896551724138
1826,0.121770807,0.079578279,0.35353535399999997,297,0.271592519,0.637940696,0.13772218,0.082327481,0.291483112,0.17297959300000001,0.5379394057672748,0.3987317554940507,0.6137679488089324,0.1169147564639368,0.19064266789676632,1.0,0.3451458377687885,0.14754098360655735,0.049180327868852465,0.09836065573770493,0.024590163934426233,0.4754098360655738,1573.7,2.7,0.2,0.8,0.4753968253968254,0.0,0.4753968253968254,0.7555555555555555,1.0,0.13015873015873014,1.2,0.4,0.13333333333333333,151.29999999170002,1.0,0.9,0.3944444444444445,2102.3846153846152,1.7692307692307692,0.15384615384615385,0.8461538461538461,0.596153846153846,0.0,0.36538461538461536,0.6153846153846154,0.38461538461538464,0.10897435897435896,1.0,0.38461538461538464,0.2756410256410256,123.5384615190769,1.0,0.5384615384615384,0.2948717948717948,1159.7142857142858,1.1428571428571428,0.0,0.8571428571428571,0.7857142857142857,0.0,0.42857142857142855,0.42857142857142855,0.0,0.0,0.42857142857142855,0.14285714285714285,0.14285714285714285,45.99999993471429,1.0,0.2857142857142857,0.21428571428571427
1849,0.14086847,0.08707299800000001,0.29084967300000003,306,0.258451235,0.595325934,0.100905384,0.154155984,0.213625638,0.151815666,0.4769795993480206,0.21748772061272054,0.3605810855810856,0.22568489624410676,0.16322531635031634,1.0,0.2973355044078728,0.10576923076923077,0.10576923076923077,0.14423076923076922,0.07692307692307693,0.5288461538461539,104051415.0,1.4,0.0,0.8,0.6666666666666666,0.0,0.4,0.4,0.2,0.06666666666666667,0.4,0.0,0.0,60.20000000000001,1.0,0.4,0.26666666666666666,104050777.13333334,2.6,0.13333333333333333,1.0,0.6449494949494949,0.0,0.1843434343434343,0.2,0.6666666666666666,0.09242424242424242,0.3333333333333333,0.26666666666666666,0.11666666666666667,114.59999995226669,1.0,0.9333333333333333,0.26262626262626265,1904051216.6,2.6,0.2,0.6,0.4,0.0,0.32857142857142857,0.4,1.4,0.27142857142857146,0.2,0.4,0.2,75.20000004420001,1.0,0.6,0.32857142857142857
1855,0.414359928,0.191935461,0.6254295529999999,291,0.27265973,0.632522834,0.08698824699999999,0.088054466,0.261760975,0.0067651740000000005,0.7333772218564847,0.4357581742374369,0.4930875576036866,0.048661400043888525,0.34715821812596004,0.9823348694316436,0.21796137809962693,0.16129032258064516,0.004608294930875576,0.11059907834101383,0.027649769585253458,0.24423963133640555,3917.9166666666665,1.0833333333333333,0.0,0.9166666666666666,0.875,0.0,0.625,0.6666666666666666,0.0,0.0,0.75,0.3333333333333333,0.3333333333333333,70.16666661,1.0,0.16666666666666666,0.125,1997.0,2.0,0.0,0.8,0.6333333333333334,0.0,0.23333333333333334,0.4,0.0,0.0,1.4,0.2,0.2,72.60000009640001,1.0,1.2,0.3666666666666667,2354.3333333333335,1.6666666666666667,0.0,0.6666666666666666,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,132.3333335,1.0,1.0,0.5555555555555555
1857,0.282536925,0.14308961,0.462709285,657,0.22819469399999998,0.665163127,0.080864872,0.116444903,0.17746784899999998,0.10954870900000001,0.6340884211573866,0.4232817709110812,0.5293000821018062,0.15694164551923173,0.11202107279693486,0.993295019157088,0.20896993332338165,0.14367816091954022,0.03160919540229885,0.04310344827586207,0.06896551724137931,0.3563218390804598,104051190.1111111,2.0,0.2222222222222222,0.8888888888888888,0.6425925925925926,0.0,0.42037037037037034,0.6666666666666666,0.7777777777777778,0.18703703703703703,0.8888888888888888,0.2222222222222222,0.2222222222222222,48.66666666422222,1.0,0.3333333333333333,0.17037037037037037,104050781.68292683,1.7317073170731707,0.07317073170731707,0.8292682926829268,0.6195121951219512,0.07317073170731707,0.46504065040650416,0.5609756097560976,0.3902439024390244,0.13739837398373983,0.8536585365853658,0.04878048780487805,0.03048780487804878,37.487804896341466,1.0,0.5121951219512195,0.24308943089430898,1104051012.7777777,1.8888888888888888,0.1111111111111111,0.6666666666666666,0.4973544973544974,0.0,0.37037037037037035,0.3333333333333333,0.7777777777777778,0.2486772486772487,0.3333333333333333,0.3333333333333333,0.3333333333333333,94.7777779108889,1.0,0.4444444444444444,0.25396825396825395
1858,0.541741775,0.292487538,0.584437086,604,0.247345636,0.653419723,0.11217698300000001,0.13338660300000002,0.207356502,0.031581679,0.7446881496376604,0.313842746400886,0.4000484496124031,0.04727722892502575,0.2013681247692876,1.0,0.2080346214373142,0.09302325581395347,0.02906976744186046,0.055232558139534885,0.017441860465116282,0.22093023255813954,104050599.6521739,1.608695652173913,0.043478260869565216,1.0,0.7927536231884058,0.08695652173913043,0.3652173913043478,0.4782608695652174,0.17391304347826086,0.034782608695652174,0.6956521739130435,0.2608695652173913,0.1956521739130435,69.73913042460869,1.0,0.43478260869565216,0.17246376811594202,104050784.22222222,2.2777777777777777,0.05555555555555555,1.3333333333333333,0.7453703703703703,0.0,0.375,0.5,0.5,0.10648148148148147,0.6666666666666666,0.5,0.27314814814814814,139.22222226544446,1.0,0.4444444444444444,0.14814814814814814,104050903.93333334,1.3333333333333333,0.0,1.0,0.8222222222222222,0.06666666666666667,0.28888888888888886,0.3333333333333333,0.0,0.0,0.4666666666666667,0.4666666666666667,0.43333333333333335,89.8666667212,1.0,0.3333333333333333,0.17777777777777776
1867,0.128887268,0.09230590699999999,0.34803921600000004,204,0.28281809,0.626409341,0.178189898,0.118889891,0.2514075,0.032659369,0.5320828596690667,0.3533609111195318,0.5134099616858238,0.09596648562165803,0.15946907498631635,1.0,0.3719506547092754,0.1839080459770115,0.02298850574712644,0.045977011494252866,0.045977011494252866,0.4712643678160919,239.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,118.0,1.0,0.0,0.0,3189.6363636363635,2.5454545454545454,0.09090909090909091,0.8181818181818182,0.5340909090909091,0.0,0.06818181818181818,0.2727272727272727,0.36363636363636365,0.045454545454545456,1.1818181818181819,0.09090909090909091,0.09090909090909091,50.09090902181818,1.0,1.3636363636363635,0.42045454545454547,86.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.00000024,1.0,0.0,0.0
1877,0.21302084699999999,0.10432386800000001,0.45089285700000004,448,0.23512085300000002,0.659911087,0.094633199,0.15680075699999999,0.172085376,0.033219883,0.6131915866483768,0.4315043438500229,0.5349794238683128,0.1155235482395976,0.0839849108367627,1.0,0.2712848651120256,0.17695473251028807,0.00823045267489712,0.05761316872427984,0.04938271604938271,0.382716049382716,973.5,3.5,0.5,1.0,0.5833333333333334,0.0,0.08333333333333333,0.5,1.5,0.25,1.5,0.0,0.0,69.49999988100001,1.0,1.0,0.16666666666666666,2511.5,2.6666666666666665,0.0,0.8333333333333334,0.5740740740740741,0.0,0.24074074074074073,0.5,0.6666666666666666,0.07407407407407407,1.5,0.0,0.0,33.333333334,1.0,1.1666666666666667,0.35185185185185186,1230.0,1.5,0.0,1.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.99999976,1.0,0.5,0.25
