itest_id,aveknow,avecarelessness,avecorrect,numactions,averesbored,averesengcon,averesconf,averesfrust,averesofftask,averesgaming,correctrate,frhrate,frscaffoldh,hintrate,timeover80rate,workinschoolrate,wrongrate,oncebutfail,moreoncebutfail,more80sbutfail,hintbutfail,correctrateless0.5,wrong_and_over80,average_questions_by_day,std_questions_by_day,average_questions_by_mon,std_questions_by_mon,day_to_answer_question,mon_to_answer_question
1565,0.680766662,0.35808936,0.775308642,405,0.216235122,0.681797786,0.037816788,0.061689102,0.189958397,0.060939600999999996,0.8714861171054525,0.22093223996547265,0.25334484246870953,0.02259387138541217,0.1489713710257517,0.9592145015105741,0.1059200115091354,0.07250755287009064,0.0030211480362537764,0.024169184290030208,0.006042296072507553,0.12084592145015105,0.02416918429003021,41.375,18.92796494985283,66.2,33.12400941915094,8,5
1567,0.344493271,0.17769931,0.449871465,778,0.208471868,0.6887659420000001,0.068983686,0.159357399,0.13941063199999998,0.296227642,0.6528284258086084,0.20829505859993666,0.3411770140428677,0.15547790624010138,0.07762759344314221,0.961890243902439,0.19169366795128984,0.08231707317073171,0.027439024390243903,0.03048780487804878,0.03353658536585366,0.326219512195122,0.03048780487804878,36.44444444444444,23.227737250489508,46.857142857142854,36.493965580757646,9,7
1568,0.08794359,0.061136289,0.274193548,124,0.339298404,0.567291539,0.144222845,0.10497447800000001,0.471129387,0.002271945,0.43336101882613504,0.430454042081949,0.5755813953488372,0.3016334440753045,0.348311184939092,1.0,0.26500553709856034,0.2325581395348837,0.02325581395348837,0.16279069767441862,0.16279069767441862,0.5581395348837209,0.16279069767441862,14.333333333333334,7.371114795831994,14.333333333333334,7.371114795831994,3,3
1570,0.095558117,0.061614891,0.301801802,666,0.20645202399999998,0.671591548,0.059616702,0.077601249,0.156362263,0.39646501,0.3914894284459503,0.3711995733734867,0.6719367588932806,0.34344375431331936,0.10679622310057092,1.0,0.2650668172407304,0.1976284584980237,0.011857707509881422,0.07114624505928854,0.07509881422924901,0.6679841897233202,0.07114624505928854,25.3,14.56060133068381,42.166666666666664,32.09620953736853,10,6
1572,0.275501887,0.166378481,0.428918591,823,0.212324335,0.685579273,0.057943844,0.114319991,0.15005248599999998,0.22515597399999998,0.5815510315510314,0.3566124566124567,0.4807534807534807,0.20945360945360936,0.08462325962325963,1.0,0.20899535899535895,0.13513513513513514,0.022113022113022112,0.036855036855036855,0.06633906633906632,0.4226044226044226,0.036855036855036855,33.916666666666664,23.19270392066253,67.83333333333333,53.38695221368857,12,6
1574,0.14867541,0.087729771,0.302168022,738,0.21835792899999998,0.683138348,0.07836781599999999,0.158136743,0.19238739600000002,0.377017628,0.4349000377587764,0.3041809874170848,0.489727463312369,0.2789516189702385,0.11448038334830785,0.9328699106256206,0.2861483432709847,0.16226415094339622,0.06415094339622641,0.07169811320754718,0.09811320754716983,0.5886792452830188,0.07169811320754717,20.384615384615383,15.440954534065467,37.857142857142854,18.631770102243564,13,7
1575,0.094313425,0.061629957,0.320675105,237,0.281902888,0.618729406,0.127939442,0.155108023,0.288513381,0.024811087000000003,0.4527483053345121,0.4265767757147066,0.632183908045977,0.13596374889478338,0.14233716475095787,1.0,0.4112879457707044,0.20689655172413796,0.03448275862068965,0.09195402298850576,0.057471264367816084,0.5747126436781609,0.09195402298850575,29.0,7.937253933193772,29.0,7.937253933193772,3,3
1576,0.285505196,0.17291692600000005,0.386329866,1346,0.230708568,0.664397605,0.126508115,0.135729755,0.18382294600000001,0.148873372,0.5631354467892928,0.4105025201179047,0.5963159588159587,0.16232709021170558,0.09490936990936992,0.7315901065901066,0.2745374629990014,0.10602910602910603,0.06237006237006236,0.06029106029106029,0.06652806652806653,0.4449064449064449,0.060291060291060294,40.083333333333336,33.64104185321401,60.125,37.433512487380305,12,8
1583,0.48333373399999996,0.213530393,0.606811146,323,0.23571825100000002,0.646648065,0.10982555599999999,0.061358058,0.20587799,0.059851197,0.7664208340678927,0.3319131848543614,0.4054621848739496,0.05830835830835832,0.15305087069792953,1.0,0.1752708076237488,0.12217194570135745,0.01809954751131222,0.05429864253393665,0.022624434389140267,0.2307692307692308,0.05429864253393665,31.571428571428573,10.5175590142888,44.2,13.863621460498695,7,5
1586,0.33736812899999996,0.200037685,0.466777409,602,0.252200756,0.646953775,0.128158448,0.133611587,0.22856444199999998,0.14030335800000002,0.6613840266014178,0.3547755309304223,0.4467329545454545,0.12523762469414648,0.2178909632034632,0.6896464646464646,0.2133783487044357,0.08333333333333333,0.060606060606060615,0.0946969696969697,0.05303030303030303,0.3106060606060606,0.0946969696969697,22.0,11.591532960037528,33.0,17.984119979264246,12,8
1590,0.21813035,0.105617465,0.46220302399999996,463,0.265239655,0.643784339,0.09751745699999999,0.09067861,0.229118375,0.09533416300000001,0.634958464579087,0.4089532765116423,0.5492866407263295,0.1068518003829288,0.25689040207522695,1.0,0.2581897350379841,0.15953307392996108,0.011673151750972765,0.08949416342412451,0.0311284046692607,0.3579766536964981,0.08949416342412451,32.125,7.717096048940393,64.25,23.228933107943924,8,4
1598,0.631904121,0.33613666200000003,0.7675,400,0.229348109,0.6700751970000001,0.06313284200000001,0.043195032,0.204148169,0.016688791,0.8419939577039273,0.29116314199395765,0.3202416918429003,0.028172205438066464,0.21379657603222554,1.0,0.12983383685800606,0.09063444108761327,0.006042296072507553,0.039274924471299086,0.024169184290030208,0.11782477341389727,0.03927492447129909,41.375,25.399311014277533,66.2,36.341436405293614,8,5
1599,0.32161356,0.18913337100000002,0.434782609,575,0.246571724,0.625531408,0.160815669,0.151112482,0.168412223,0.059339937,0.6618647178844547,0.405786421181158,0.5095833333333334,0.06409878863826232,0.12951886928860612,1.0,0.2740364934772829,0.12307692307692307,0.038461538461538464,0.07692307692307693,0.030769230769230767,0.3269230769230769,0.07692307692307693,28.88888888888889,16.197564974745774,37.142857142857146,12.992671927264377,9,7
1607,0.330131328,0.18001782800000002,0.452830189,636,0.25789567399999996,0.654115175,0.128057934,0.11923796199999999,0.18532968100000002,0.030211295,0.6384439829650866,0.362221941118045,0.4907196969696969,0.09537899870692076,0.09375140552088604,1.0,0.26617701832799234,0.13636363636363635,0.032467532467532464,0.05844155844155844,0.032467532467532464,0.35064935064935066,0.05844155844155844,28.0,9.9498743710662,44.0,22.737634001804143,11,7
1621,0.46243434,0.20150338899999998,0.664335664,286,0.24467605899999997,0.683811191,0.07918949,0.043999152,0.209935786,0.003949172,0.7793394777265745,0.3914746543778802,0.4216589861751152,0.07342549923195085,0.14170506912442402,1.0,0.14723502304147462,0.1152073732718894,0.013824884792626729,0.055299539170506916,0.04608294930875576,0.19815668202764974,0.055299539170506916,43.4,16.349311912126456,54.25,38.27422979847755,5,4
1622,0.14070156,0.094282514,0.38616071399999996,448,0.265677247,0.630543822,0.131801266,0.138782234,0.21257800300000002,0.056593795,0.552454299255247,0.3812137967351237,0.5658241179568194,0.11345256902128943,0.1837019483938915,1.0,0.3340931317234635,0.17535545023696686,0.02369668246445497,0.061611374407582936,0.04265402843601896,0.4786729857819905,0.061611374407582936,23.444444444444443,11.3480296870328,42.2,20.656718035544756,9,5
1627,0.330256203,0.16813745100000002,0.4962686570000001,268,0.263711536,0.629610997,0.119558322,0.22809696899999998,0.202369015,0.024995966,0.6572234441186052,0.30655140110785273,0.3595878136200717,0.12541748126425548,0.14544639947865753,0.7463913326816551,0.2173590746171391,0.08870967741935484,0.03225806451612903,0.05645161290322581,0.04838709677419355,0.33064516129032256,0.056451612903225805,24.8,10.232301793829187,31.0,13.976170195491086,5,4
1631,0.17550010100000002,0.07921484,0.38670284899999996,737,0.21972254100000002,0.667754904,0.062960433,0.147527249,0.15572656699999998,0.400623215,0.5654601454746806,0.3609220317795899,0.5229328165374677,0.26201539900667803,0.18436692506459948,0.9883720930232558,0.17252445551864154,0.1569767441860465,0.02906976744186046,0.061046511627906974,0.08430232558139535,0.4534883720930232,0.061046511627906974,43.0,32.84596083017123,57.333333333333336,52.35901705214362,8,6
1635,0.09393596900000001,0.044149667000000004,0.34375,128,0.320934085,0.61432863,0.235942015,0.24068228100000005,0.417825302,0.00420398,0.5425595930071633,0.3639635300760621,0.3946834069596218,0.15751486365297107,0.2964227588268509,1.0,0.2999255433398656,0.17391304347826084,0.021739130434782608,0.17391304347826084,0.08695652173913042,0.4565217391304348,0.17391304347826086,9.2,5.357238094391549,11.5,6.557438524302,5,4
1648,0.18154486,0.11396525199999999,0.349344978,229,0.273788474,0.627240308,0.110283854,0.127033232,0.282797368,0.099972202,0.5139827615634067,0.3645545314900154,0.551015531660693,0.18658474142345108,0.15248762587472264,1.0,0.2994324970131421,0.1827956989247312,0.010752688172043013,0.0967741935483871,0.053763440860215055,0.4838709677419355,0.0967741935483871,23.25,12.606215398233788,46.5,27.577164466275352,4,2
1649,0.13336225699999998,0.082462968,0.284077892,873,0.21787416199999998,0.673233801,0.10708347300000001,0.17756596100000002,0.14079054800000002,0.280207589,0.4390939011476894,0.32460185549974296,0.5020806658130602,0.2775309507825292,0.061443723294136124,1.0,0.2833751480697814,0.1443661971830986,0.05985915492957746,0.035211267605633804,0.10915492957746477,0.6056338028169014,0.035211267605633804,25.818181818181817,18.082135835227994,40.57142857142857,15.414896938320659,11,7
1657,0.11842739599999999,0.07980637,0.21522842600000008,985,0.22099598,0.668813215,0.076927688,0.11361196400000001,0.126382322,0.230937118,0.33451122823182683,0.2988992979554277,0.6091446336400297,0.34245820942073607,0.026197141061842923,1.0,0.3230305623474375,0.1645021645021645,0.0735930735930736,0.021645021645021644,0.08225108225108227,0.7012987012987013,0.021645021645021644,25.666666666666668,20.96425529323663,38.5,29.58208917571577,9,6
1658,0.13975337300000001,0.09495194800000001,0.371607516,479,0.294451691,0.640796501,0.135188687,0.09184274199999999,0.263450417,0.024121657,0.5041005291005293,0.4823287573287575,0.6838660088660088,0.17615115115115107,0.23492778492778496,0.957957957957958,0.3197483197483197,0.19369369369369369,0.013513513513513514,0.0945945945945946,0.058558558558558564,0.5045045045045045,0.0945945945945946,24.666666666666668,11.575836902790225,55.5,71.07507767612124,9,4
1660,0.288040501,0.152110345,0.425101215,741,0.21128716399999997,0.6613051320000001,0.072752827,0.11585892199999999,0.14180773300000002,0.220017093,0.6381918302813825,0.2578791054164189,0.3888100622428981,0.195597492612418,0.0827047303166706,1.0,0.16621067710619955,0.08059701492537312,0.04776119402985075,0.03283582089552239,0.0626865671641791,0.3671641791044776,0.03283582089552239,30.454545454545453,18.906949179408272,47.857142857142854,25.543613496844774,11,7
1667,0.136111216,0.056113681,0.333333333,12,0.38265579899999996,0.4573654620000001,0.121246921,0.125843333,0.647863144,0.015678613,0.4444444444444444,0.16666666666666666,0.16666666666666666,0.1111111111111111,0.6666666666666666,1.0,0.4444444444444444,0.3333333333333333,0.0,0.16666666666666666,0.0,0.5,0.16666666666666666,6.0,,6.0,,1,1
1668,0.127969792,0.07768185400000001,0.304455446,404,0.24578323600000002,0.627042039,0.11072004,0.08974603699999999,0.163261084,0.140037628,0.466883190883191,0.4055978835978837,0.6333333333333333,0.2398803418803419,0.09025396825396828,1.0,0.29323646723646724,0.18666666666666668,0.04666666666666667,0.02,0.08,0.5333333333333333,0.02,21.428571428571427,11.984116472191332,30.0,16.015617378046965,7,5
1670,0.09833599800000001,0.080489947,0.301369863,438,0.24267949600000002,0.629747262,0.158745104,0.128054255,0.219041646,0.133610184,0.4470891550232868,0.35876580172987377,0.6692044482463645,0.13663625130690998,0.14047143807622844,1.0,0.4162745936698034,0.19760479041916168,0.011976047904191616,0.08982035928143713,0.011976047904191616,0.5568862275449101,0.08982035928143713,33.4,20.983326714322494,55.666666666666664,61.64684366075309,5,3
1672,0.423784034,0.21378308899999998,0.561643836,292,0.264571269,0.653085094,0.08625826,0.16531307,0.253052024,0.014609111000000001,0.7119801084990958,0.26132208157524617,0.34071729957805896,0.056941932891299986,0.160267229254571,0.9018987341772152,0.23107795860960414,0.0759493670886076,0.0379746835443038,0.0759493670886076,0.03164556962025317,0.2088607594936709,0.0759493670886076,22.571428571428573,13.794408805226642,52.666666666666664,16.502525059315417,7,3
1684,0.18589779999999997,0.105386875,0.45833333299999995,144,0.294984753,0.584200511,0.139023221,0.188244477,0.32316656,0.008591224,0.6323716759431045,0.3722974644403215,0.4835621521335808,0.07682745825602967,0.2792145949288806,1.0,0.2908008658008658,0.2077922077922078,0.012987012987012988,0.1038961038961039,0.025974025974025976,0.3246753246753247,0.1038961038961039,15.4,7.76530746332687,15.4,7.76530746332687,5,5
1701,0.151492018,0.106663235,0.316151203,582,0.289617133,0.6039654760000001,0.19380539300000002,0.09909660099999999,0.21541547,0.055090393,0.5192853046424476,0.39759768009768015,0.6394104308390022,0.11726930476930478,0.23091664948807805,1.0,0.36344539058824776,0.14285714285714285,0.042857142857142864,0.11904761904761905,0.0380952380952381,0.4714285714285714,0.11904761904761904,12.352941176470589,7.364960764241961,35.0,21.789905919943756,17,6
1704,0.10026905900000001,0.04271425400000002,0.293139293,1443,0.215740839,0.639372512,0.084140089,0.13986649199999998,0.137579032,0.310372058,0.3904823772118292,0.39112237964977664,0.6216165240137843,0.4589428582579269,0.03844412817015557,1.0,0.15057476453024407,0.136986301369863,0.03881278538812785,0.02511415525114155,0.1278538812785388,0.6529680365296804,0.02511415525114155,29.2,22.514122551983107,39.81818181818182,41.116464297938315,15,11
1707,0.120097305,0.07964338900000001,0.356521739,230,0.273601423,0.6599069989999999,0.06471434200000001,0.18393993600000005,0.255613533,0.051799226,0.4870793650793651,0.3095793650793651,0.5225714285714286,0.1733809523809524,0.13703968253968254,1.0,0.3395396825396826,0.18,0.04,0.1,0.07,0.53,0.1,25.0,14.719601443879744,50.0,35.35533905932738,4,2
1708,0.377729516,0.212520823,0.5550239229999999,836,0.233956606,0.651561363,0.06478092099999999,0.193227079,0.177245283,0.143244391,0.7173076472380417,0.3869905552040123,0.4817423489117225,0.0926836311407077,0.14899734835929734,1.0,0.19000872162125065,0.0765661252900232,0.02088167053364269,0.039443155452436186,0.025522041763341063,0.2389791183294664,0.03944315545243619,33.15384615384615,13.082087969472825,43.1,19.122122150942232,13,10
1720,0.344271996,0.173483319,0.539285714,280,0.302830802,0.6340248829999999,0.128509977,0.139576268,0.291066956,0.008746281,0.7034902069989789,0.4001763668430337,0.4688109161793372,0.08202914694142767,0.3697670101178874,1.0,0.21448064605959344,0.12280701754385966,0.023391812865497075,0.10526315789473684,0.05263157894736842,0.2807017543859649,0.10526315789473684,21.375,11.413494519333558,28.5,14.377065069060514,8,6
1723,0.213649018,0.09630033,0.41798941799999995,189,0.303880597,0.66075811,0.122418755,0.096325805,0.305603034,0.020371879,0.6038847117794487,0.5003759398496241,0.6557894736842105,0.1376441102756892,0.2512280701754386,0.7052631578947368,0.2584711779448621,0.14736842105263154,0.021052631578947368,0.07368421052631577,0.05263157894736842,0.4,0.07368421052631578,23.75,5.9651767227244274,31.666666666666668,19.42506971244462,4,3
1726,0.096955198,0.062977108,0.277301927,934,0.20925335899999997,0.681243371,0.059864403,0.11693125900000001,0.129531526,0.40484129799999996,0.3976720991426875,0.3431153641679959,0.6487788097695218,0.3717915555376855,0.12621259029927762,1.0,0.2305363453196272,0.17337461300309598,0.043343653250774,0.08668730650154799,0.07739938080495358,0.6718266253869969,0.08668730650154799,32.3,12.970479302374809,46.142857142857146,23.954321610296628,10,7
1735,0.36907411100000004,0.22229050000000009,0.5073612679999999,883,0.22929639300000002,0.678143924,0.135122139,0.13596196300000002,0.143039751,0.047128812,0.6733834139716491,0.3914746201510908,0.4946568627450981,0.07366692131398013,0.07877090230031407,0.9813725490196078,0.2529496647143706,0.12941176470588234,0.023529411764705882,0.035294117647058816,0.023529411764705882,0.2921568627450981,0.03529411764705882,39.23076923076923,19.689903699416806,85.0,54.09621058817336,13,6
1750,0.300257968,0.121268864,0.509433962,212,0.288721207,0.6174405470000001,0.09804032900000001,0.031018382,0.356014774,0.037612764,0.6902761904761905,0.3812761904761905,0.467,0.1132,0.3402,1.0,0.19652380952380955,0.12,0.048,0.14400000000000002,0.08800000000000001,0.28800000000000003,0.144,20.833333333333332,9.765585833254791,25.0,9.695359714832659,6,5
1751,0.085354451,0.055900806,0.212749616,1302,0.195033958,0.654376053,0.069994275,0.128790129,0.10381600699999999,0.342679281,0.31609750224818955,0.311113198889535,0.6064696862467563,0.4019618476321401,0.013481279277457623,1.0,0.2819406501196705,0.16878980891719744,0.07961783439490445,0.028662420382165606,0.1305732484076433,0.7484076433121019,0.028662420382165606,34.888888888888886,32.36295893627638,44.857142857142854,38.277184550889544,9,7
1752,0.064752267,0.042808295999999996,0.273927393,303,0.248690347,0.586263448,0.084075909,0.169252796,0.23839213399999998,0.309953637,0.4088350970017638,0.3895264550264551,0.6209382716049382,0.3232037037037037,0.2139391534391534,1.0,0.26796119929453266,0.1111111111111111,0.07777777777777778,0.1,0.13333333333333333,0.6,0.1,15.0,13.942740046346701,18.0,22.1472345903501,6,5
1755,0.084888948,0.05076293900000002,0.352272727,264,0.26195464399999996,0.631912962,0.10755804,0.114508151,0.262412826,0.179024333,0.5131921701486919,0.37673254281949936,0.5444861660079051,0.17443817052512706,0.21526350461133067,0.9873517786561264,0.31236965932618105,0.17391304347826084,0.034782608695652174,0.09565217391304348,0.052173913043478265,0.5043478260869565,0.09565217391304348,14.375,12.693502274786104,19.166666666666668,14.30268040147254,8,6
1762,0.25531766699999997,0.162940623,0.515151515,132,0.292717066,0.627490112,0.150381139,0.201072611,0.379177471,0.004449468,0.6734693877551021,0.2628968253968254,0.35714285714285715,0.043083900226757364,0.2909580498866213,1.0,0.2834467120181405,0.16666666666666666,0.023809523809523808,0.09523809523809523,0.023809523809523808,0.2857142857142857,0.09523809523809523,21.0,14.719601443879744,42.0,35.35533905932738,4,2
1764,0.096756566,0.062484160999999996,0.280730005,1863,0.19241933,0.70823275,0.080422432,0.117058718,0.110961325,0.42696313,0.3812447363483558,0.3616073210514367,0.6639662729366318,0.4298896777774067,0.0374544981799272,1.0,0.1888655858742376,0.1684867394695788,0.0327613104524181,0.0187207488299532,0.109204368174727,0.6879875195007801,0.0187207488299532,58.27272727272727,18.067046848286573,91.57142857142857,65.60705536972159,11,7
1765,0.38193786399999996,0.160325059,0.62,200,0.278406388,0.674504762,0.073538239,0.05533721,0.26787211899999996,0.006866234000000001,0.743337087087087,0.5732920420420421,0.5675675675675675,0.0860548048048048,0.2507507507507508,1.0,0.17060810810810811,0.16891891891891891,0.006756756756756757,0.08783783783783784,0.06756756756756757,0.20945945945945946,0.08783783783783784,29.6,14.570518178843194,37.0,30.099833886584822,5,4
1771,0.071543961,0.050200354,0.34848484799999996,132,0.276020035,0.641143636,0.21286767,0.09226417,0.28983077100000004,0.080402268,0.4875576036866359,0.4376728110599079,0.5391705069124424,0.16904761904761906,0.2231566820276498,1.0,0.34339477726574497,0.2258064516129032,0.06451612903225806,0.14516129032258066,0.12903225806451613,0.4677419354838709,0.14516129032258066,6.888888888888889,10.564615994493652,10.333333333333334,12.436505404118419,9,6
1776,0.161453367,0.094922231,0.288814691,1198,0.201155028,0.675431861,0.07033268,0.129929385,0.122338117,0.379726776,0.41146689262028463,0.29557011615835155,0.544039160591329,0.325765111099482,0.06621783528717835,1.0,0.2627679962802334,0.0948905109489051,0.08759124087591241,0.06569343065693431,0.1167883211678832,0.6277372262773723,0.06569343065693431,27.4,38.91357946355831,39.142857142857146,44.00919817276297,10,7
1779,0.16584505,0.11226372800000001,0.311502939,1191,0.22416797800000002,0.65591532,0.12227125,0.12251205,0.150126418,0.194521356,0.5396189587560802,0.34426393795988297,0.5225763032485722,0.15529757841219144,0.09936739586116576,1.0,0.3050834628317286,0.09523809523809523,0.061624649859943974,0.050420168067226885,0.05322128851540616,0.4593837535014005,0.05042016806722689,35.7,31.46444201175529,59.5,48.92749738132945,10,6
1781,0.38838843799999995,0.18235368300000002,0.556043956,455,0.24340762300000002,0.652479816,0.070793633,0.184847635,0.20585785,0.067095404,0.7307271928379194,0.2898967430109299,0.34544405997693195,0.10761520294392267,0.19186851211072667,0.8771626297577855,0.16165760421815786,0.12802768166089964,0.0,0.05882352941176471,0.04498269896193772,0.24567474048442905,0.058823529411764705,36.125,16.830563185551966,96.33333333333333,36.004629331980816,8,3
1788,0.120136294,0.06489787,0.36082474200000003,388,0.284111636,0.62701609,0.089738586,0.18896951899999997,0.251050998,0.050319277999999995,0.5151347876208211,0.4620865478407378,0.5905027932960895,0.13443291655582154,0.19788729271969496,1.0,0.3504322958233572,0.2122905027932961,0.01675977653631285,0.08379888268156424,0.05586592178770949,0.4860335195530726,0.08379888268156424,22.375,12.682242929162244,35.8,22.73103605205887,8,5
1800,0.271511467,0.152062699,0.422360248,644,0.240112823,0.654409632,0.104511949,0.12793157800000002,0.15058713599999998,0.072441467,0.5835777273872512,0.39869740488788097,0.5148148148148148,0.19329302091206851,0.07365079365079365,1.0,0.22312925170068024,0.1492063492063492,0.03492063492063492,0.028571428571428567,0.06984126984126984,0.4095238095238095,0.02857142857142857,31.5,13.401906995316418,45.0,19.39931270260195,10,7
1813,0.129110632,0.079115752,0.28571428600000004,518,0.186877935,0.706460504,0.056614714000000003,0.10865828599999999,0.11557951400000001,0.44564310799999995,0.4048635411763905,0.44220059890450986,0.6658907510862818,0.3907340331921337,0.025285980313913273,1.0,0.2044024256314759,0.17318435754189945,0.05027932960893855,0.027932960893854747,0.13966480446927373,0.6312849162011173,0.027932960893854747,44.75,34.50966048321349,59.666666666666664,70.77664398184852,4,3
1818,0.059338202,0.04264585,0.219047619,105,0.34010445899999997,0.54387148,0.14932974400000001,0.11328219199999999,0.462311849,0.04249912,0.3366174055829228,0.3159277504105091,0.6310344827586207,0.2574712643678161,0.2806650246305418,1.0,0.4059113300492611,0.10344827586206896,0.13793103448275862,0.20689655172413796,0.03448275862068965,0.7241379310344828,0.20689655172413793,7.25,3.947573094109004,9.666666666666666,9.814954576223638,4,3
1821,0.222133565,0.134192455,0.36580613700000003,2053,0.20094322399999998,0.68295057,0.105779835,0.167023846,0.164532837,0.319552225,0.5511593172298621,0.3226923675707604,0.5377250686929886,0.1944325280882887,0.06761473199105332,0.7465853561519531,0.25440815468185,0.059196617336152224,0.03805496828752643,0.035940803382663845,0.04651162790697674,0.4756871035940803,0.035940803382663845,43.0,69.82979306857496,78.83333333333333,85.78441971982247,11,6
1823,0.12436398900000001,0.065249747,0.279301746,401,0.24699110100000002,0.6287777210000001,0.055346016,0.143713161,0.22764383600000002,0.405429716,0.4169644629739925,0.35642991860234263,0.5793130831844352,0.373900635298789,0.25654903712527305,1.0,0.20913490172721852,0.18493150684931506,0.0547945205479452,0.1643835616438356,0.1095890410958904,0.6506849315068494,0.1643835616438356,16.22222222222222,17.10100711784088,29.2,25.252722625491298,9,5
1824,0.426443917,0.222619165,0.608597285,442,0.229175555,0.6799734829999999,0.09450935699999999,0.11805955800000001,0.16381596699999998,0.012870778000000001,0.7346344627594628,0.4459058302808303,0.532051282051282,0.021760531135531138,0.07333638583638583,1.0,0.2436050061050061,0.14743589743589744,0.003205128205128205,0.04166666666666666,0.01282051282051282,0.2307692307692308,0.041666666666666664,62.4,15.142654985173506,62.4,15.142654985173506,5,5
1825,0.078879625,0.045911167999999995,0.24623376600000002,1925,0.182954115,0.709317173,0.031614001,0.111169462,0.094281141,0.4907359770000001,0.3255941831727521,0.32287484584038395,0.6372391174716757,0.4713108541069357,0.01004548007571983,1.0,0.203094962720312,0.15384615384615385,0.05008944543828265,0.008944543828264758,0.12164579606440072,0.7495527728085868,0.008944543828264758,50.81818181818182,37.20166174196572,93.16666666666667,73.9822050676152,11,6
1826,0.121770807,0.079578279,0.35353535399999997,297,0.271592519,0.637940696,0.13772218,0.082327481,0.291483112,0.17297959300000001,0.5379394057672748,0.3987317554940507,0.6137679488089324,0.1169147564639368,0.19064266789676632,1.0,0.3451458377687885,0.14754098360655735,0.049180327868852465,0.09836065573770493,0.024590163934426233,0.4754098360655738,0.09836065573770492,13.555555555555555,7.17828515578601,24.4,23.11493023999856,9,5
1849,0.14086847,0.08707299800000001,0.29084967300000003,306,0.258451235,0.595325934,0.100905384,0.154155984,0.213625638,0.151815666,0.4769795993480206,0.21748772061272054,0.3605810855810856,0.22568489624410676,0.16322531635031634,1.0,0.2973355044078728,0.10576923076923077,0.10576923076923077,0.14423076923076922,0.07692307692307693,0.5288461538461539,0.14423076923076922,11.555555555555555,10.596120883501555,20.8,20.315019074566482,9,5
1850,0.17636173100000002,0.082742647,0.452631579,95,0.303407496,0.602649533,0.182275821,0.056928004000000004,0.319992376,0.006451421999999999,0.5953754578754578,0.4697344322344322,0.6201923076923077,0.038369963369963365,0.2888278388278389,1.0,0.3662545787545788,0.17307692307692307,0.019230769230769232,0.15384615384615385,0.019230769230769232,0.38461538461538464,0.15384615384615385,17.333333333333332,16.19670748434179,17.333333333333332,16.19670748434179,3,3
1851,0.125945126,0.09397993199999999,0.38888888899999996,126,0.302264522,0.633699743,0.157334071,0.081577686,0.319228693,0.00503135,0.5112007168458781,0.4950716845878136,0.6580645161290322,0.12670250896057347,0.14444444444444446,1.0,0.3620967741935483,0.1935483870967742,0.016129032258064516,0.06451612903225806,0.08064516129032258,0.41935483870967744,0.06451612903225806,15.5,5.446711546122731,20.666666666666668,15.14375558880073,4,3
1855,0.414359928,0.191935461,0.6254295529999999,291,0.27265973,0.632522834,0.08698824699999999,0.088054466,0.261760975,0.0067651740000000005,0.7333772218564847,0.4357581742374369,0.4930875576036866,0.048661400043888525,0.34715821812596004,0.9823348694316436,0.21796137809962693,0.16129032258064516,0.004608294930875576,0.11059907834101383,0.027649769585253458,0.24423963133640555,0.11059907834101383,31.0,12.055427546683415,43.4,22.711230702011726,7,5
1857,0.282536925,0.14308961,0.462709285,657,0.22819469399999998,0.665163127,0.080864872,0.116444903,0.17746784899999998,0.10954870900000001,0.6340884211573866,0.4232817709110812,0.5293000821018062,0.15694164551923173,0.11202107279693486,0.993295019157088,0.20896993332338165,0.14367816091954022,0.03160919540229885,0.04310344827586207,0.06896551724137931,0.3563218390804598,0.04310344827586207,31.636363636363637,21.01081972352686,49.714285714285715,32.055754999242005,11,7
1858,0.541741775,0.292487538,0.584437086,604,0.247345636,0.653419723,0.11217698300000001,0.13338660300000002,0.207356502,0.031581679,0.7446881496376604,0.313842746400886,0.4000484496124031,0.04727722892502575,0.2013681247692876,1.0,0.2080346214373142,0.09302325581395347,0.02906976744186046,0.055232558139534885,0.017441860465116282,0.22093023255813954,0.055232558139534885,26.46153846153846,16.55100895522377,43.0,31.906112267087632,13,8
1866,0.137609259,0.106397061,0.28708134,209,0.258416472,0.625282945,0.120641459,0.16380891,0.289637331,0.10140716400000001,0.4908274755461455,0.2206411401424189,0.3540372670807453,0.15499730921725807,0.06015203182722364,1.0,0.35417521523659645,0.14492753623188406,0.014492753623188406,0.043478260869565216,0.05797101449275361,0.5072463768115942,0.043478260869565216,34.5,6.363961030678928,34.5,6.363961030678928,2,2
1867,0.128887268,0.09230590699999999,0.34803921600000004,204,0.28281809,0.626409341,0.178189898,0.118889891,0.2514075,0.032659369,0.5320828596690667,0.3533609111195318,0.5134099616858238,0.09596648562165803,0.15946907498631635,1.0,0.3719506547092754,0.1839080459770115,0.02298850574712644,0.045977011494252866,0.045977011494252866,0.4712643678160919,0.04597701149425287,21.75,13.81725973797506,29.0,10.535653752852738,4,3
1868,0.061091325,0.066522839,0.166666667,12,0.342808161,0.484814143,0.20128116399999998,0.166666667,0.776413294,0.0039514979999999995,0.13333333333333333,0.4555555555555556,0.6,0.4,0.4,1.0,0.4666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,3.0,,3.0,,1,1
