itest_id,aveknow,avecarelessness,avecorrect,numactions,averesbored,averesengcon,averesconf,averesfrust,averesofftask,averesgaming,correctrate,frhrate,frscaffoldh,hintrate,timeover80rate,workinschoolrate,wrongrate,oncebutfail,moreoncebutfail,more80sbutfail,hintbutfail,correctrateless0.5
1983,0.267773363,0.147628451,0.5042016810000001,476,0.251905313,0.642202458,0.098398792,0.116223444,0.222518584,0.038833735,0.6665669005324177,0.45593471662437185,0.5372727272727272,0.09735134597203562,0.188871473354232,0.9952978056426331,0.23608175349554658,0.1724137931034483,0.017241379310344827,0.1,0.05517241379310345,0.32413793103448274
1989,0.100063475,0.065208247,0.25460930600000004,1139,0.219904329,0.658014842,0.06998267799999999,0.134847931,0.129566805,0.213192027,0.40239428045967546,0.3654790385716816,0.5825997345070913,0.39425822184677767,0.026809974766378034,1.0,0.2033474976935467,0.16076294277929154,0.07084468664850137,0.021798365122615803,0.15258855585831063,0.6049046321525886
1992,0.067961252,0.051999573,0.29756097600000003,205,0.296741742,0.618293874,0.181855168,0.157287752,0.331597357,0.060689866,0.435199357520786,0.37775888133030977,0.525,0.16267479213907785,0.2592923280423281,1.0,0.4021258503401362,0.21428571428571427,0.08333333333333333,0.16666666666666666,0.13095238095238096,0.6071428571428571
1993,0.121562611,0.070243766,0.319129646,1103,0.208193363,0.69354424,0.078119993,0.096114003,0.130165601,0.469334779,0.45723437572985065,0.35263676745577194,0.6347182229535171,0.2704584725229522,0.13105063300199046,0.9957983193277311,0.272307151747197,0.17873303167420815,0.04524886877828054,0.08144796380090498,0.07013574660633484,0.5723981900452488
2003,0.089756881,0.053357866,0.282700422,711,0.238575477,0.62514933,0.092894922,0.092117533,0.159204362,0.194017578,0.4066432037830344,0.37247250160385753,0.6397128060263654,0.39859959955298935,0.11083198816249663,1.0,0.19475719666397634,0.16101694915254236,0.0635593220338983,0.05084745762711865,0.1271186440677966,0.6610169491525424
2010,0.111104879,0.08715053800000001,0.263374486,243,0.282746119,0.581252753,0.12458295,0.21390876600000006,0.267933649,0.11460533,0.426979103877838,0.1633468500557108,0.2489451476793249,0.14408734725190425,0.21507479861910242,1.0,0.42893354887025775,0.10126582278481013,0.16455696202531644,0.1518987341772152,0.12658227848101267,0.5822784810126582
2019,0.335237936,0.179799496,0.5300146410000001,683,0.231103002,0.660899013,0.098451073,0.1167625,0.17092867,0.13620078,0.701197903403786,0.3124946948476359,0.3890374331550802,0.1306956115779645,0.14351604278074867,1.0,0.16810648501824973,0.06951871657754011,0.040106951871657755,0.0374331550802139,0.05080213903743316,0.26737967914438504
2020,0.050682642,0.032196289,0.285245902,305,0.258732052,0.610059848,0.204170402,0.119526136,0.242626,0.216201199,0.36661770572661667,0.4430838138758931,0.6507730992879508,0.39276707890569273,0.20567221557320567,1.0,0.24061521536769068,0.2079207920792079,0.039603960396039604,0.15841584158415842,0.1485148514851485,0.693069306930693
2021,0.26204492100000004,0.12999365,0.38317757,107,0.325003333,0.572462372,0.188888183,0.090208341,0.4154830370000001,0.004347487,0.6216982323232323,0.4281376262626262,0.5756313131313131,0.05228535353535354,0.3181313131313131,1.0,0.32601641414141413,0.075,0.1,0.15,0.05,0.35
2026,0.13679984,0.08245751,0.320297952,537,0.229198207,0.656028876,0.08264447,0.148839254,0.146769165,0.236689847,0.4747681362966337,0.3389725559414681,0.5986692351977326,0.25201860603415,0.09862937868119215,1.0,0.2732132576692162,0.16062176165803108,0.046632124352331605,0.05181347150259067,0.05699481865284974,0.5751295336787565
2033,0.092531447,0.051407075,0.290076336,131,0.335693673,0.631030213,0.123769618,0.087131902,0.415238439,0.01145781,0.46827741702741693,0.36124278499278495,0.595,0.24884559884559887,0.42182720057720047,1.0,0.28287698412698414,0.1,0.075,0.15,0.1,0.55
2035,0.123139017,0.08747854699999999,0.335732984,1528,0.236050169,0.674156128,0.149473613,0.137836071,0.139188848,0.120440316,0.48572551892551835,0.41068942612942594,0.6539398290598291,0.14866818070818075,0.0576088888888889,0.8760109401709401,0.3656063003663003,0.192,0.0176,0.0336,0.032,0.5248
2041,0.23661918,0.163051428,0.3412527,463,0.263859287,0.613433903,0.12290576,0.16953079,0.204861532,0.180375697,0.545757747543462,0.3135669224954941,0.42877311180882605,0.2016705186348043,0.09425075585789872,0.7460502790859934,0.2525717338217338,0.1130952380952381,0.06547619047619048,0.05952380952380952,0.08333333333333333,0.47619047619047616
2042,0.267266446,0.122568757,0.5275119620000001,836,0.248874466,0.624796764,0.08995796800000001,0.16943113699999998,0.185568189,0.035744114,0.6641004750555313,0.36930646756489455,0.4943820224719101,0.08884186974074618,0.15582226762002047,1.0,0.24705765520372272,0.12134831460674157,0.008988764044943821,0.0449438202247191,0.02247191011235955,0.31910112359550563
2044,0.106661384,0.06666059,0.314709236,877,0.231503825,0.6717495,0.113243199,0.087846359,0.17060555300000002,0.224293824,0.4212085137085137,0.42569865319865313,0.6899975949975949,0.31197570947570963,0.1207070707070707,0.9905483405483406,0.2668157768157769,0.18181818181818182,0.024242424242424242,0.07272727272727272,0.08181818181818182,0.6272727272727273
2048,0.171274342,0.097460661,0.353680431,557,0.241748224,0.655566732,0.12779210800000002,0.119880452,0.178529513,0.195797089,0.5427893431168541,0.4182904068275248,0.6133691635875042,0.17894554499357992,0.18003862949277796,0.9708879184861718,0.27826511188956604,0.1703056768558952,0.013100436681222707,0.10043668122270742,0.043668122270742356,0.4759825327510917
2053,0.076257342,0.020032898,0.316513761,218,0.240549454,0.661172196,0.035032562,0.0933079,0.258562125,0.140293853,0.42505807200929147,0.3658246225319395,0.6097560975609756,0.40133565621370504,0.21361788617886177,1.0,0.1736062717770035,0.1951219512195122,0.012195121951219513,0.07317073170731707,0.12195121951219512,0.5975609756097561
2058,0.307169167,0.17286171399999994,0.458874459,231,0.226178978,0.655769931,0.057841275,0.208281368,0.209242475,0.162642553,0.6615060936655365,0.1783920585778171,0.2610079119367045,0.09490515504447393,0.12186102511179911,1.0,0.24358875128998972,0.08771929824561403,0.03508771929824561,0.05263157894736842,0.017543859649122806,0.3333333333333333
2070,0.087325115,0.055549532,0.246546227,941,0.203422525,0.6840937009999999,0.051732717,0.109100025,0.119759277,0.415517674,0.32429608424232065,0.3319822650467812,0.5961768219832736,0.4999712951325854,0.03739545997610513,1.0,0.17573262062509376,0.15053763440860216,0.07885304659498207,0.025089605734767026,0.17921146953405018,0.7670250896057348
2071,0.12500611,0.065255076,0.356269113,654,0.244759088,0.657211584,0.069398759,0.117427321,0.164433772,0.156137325,0.4921697845804989,0.4010048185941042,0.5815476190476191,0.32053713151927443,0.12491496598639458,1.0,0.18729308390022673,0.15,0.04642857142857143,0.07857142857142857,0.11071428571428571,0.5357142857142857
2075,0.193593149,0.087611177,0.365141188,1027,0.21097705,0.67605047,0.082966198,0.123390198,0.132045842,0.256262207,0.5259732671042596,0.3400102535096672,0.560238531814965,0.2601110084369387,0.07951736427054895,1.0,0.21391572445880194,0.09872611464968153,0.054140127388535034,0.06369426751592357,0.06369426751592357,0.5191082802547771
2082,0.213293145,0.121107088,0.423728814,118,0.318590287,0.629426082,0.17198898699999998,0.052974947,0.34706147600000004,0.011546195,0.6037357704024372,0.5323071989738658,0.5886243386243387,0.14698573031906365,0.3815135481802149,1.0,0.2492784992784993,0.1746031746031746,0.031746031746031744,0.1746031746031746,0.12698412698412698,0.36507936507936506
2087,0.208527273,0.129149108,0.346683354,799,0.242396944,0.661525794,0.138030607,0.13087465199999998,0.156200704,0.094435358,0.5727418291051246,0.3868433232222929,0.5420335286902004,0.12325746561980717,0.05290225558216563,1.0,0.3040007052750681,0.13479623824451412,0.05956112852664577,0.047021943573667714,0.06269592476489028,0.4012539184952978
2092,0.114786834,0.057978265,0.17582417600000005,91,0.333510641,0.576960037,0.073823446,0.167375096,0.527330791,0.074919554,0.3116124260355029,0.46229827864443246,0.46153846153846156,0.45732024385870534,0.45067688721534876,1.0,0.23106733010579164,0.2692307692307692,0.11538461538461539,0.3076923076923077,0.2692307692307692,0.7692307692307693
2095,0.228753001,0.13601641,0.4453125,128,0.261514258,0.614968477,0.140697567,0.202301762,0.258932242,0.032891317,0.6115885416666667,0.23268229166666668,0.265625,0.14296875,0.13723958333333333,0.7734375,0.24544270833333331,0.109375,0.0,0.03125,0.015625,0.359375
2106,0.110054926,0.063054045,0.363636364,121,0.28751464600000004,0.605511208,0.207109399,0.161529326,0.312331805,0.056564157,0.5715919701213819,0.3010959084488496,0.33936651583710403,0.15673645526586702,0.2516172280878163,1.0,0.2716715746127511,0.1568627450980392,0.058823529411764705,0.11764705882352941,0.13725490196078433,0.39215686274509803
2115,0.08052622599999999,0.05746778900000001,0.295138889,288,0.286683162,0.6233849920000001,0.111433673,0.076385923,0.278819752,0.0902586,0.45152908147957654,0.43106703527495605,0.6682225365393681,0.22698126955552692,0.23797415455831297,0.9930693069306931,0.32148964896489646,0.1485148514851485,0.04950495049504951,0.13861386138613863,0.07920792079207921,0.5841584158415841
2118,0.15158991,0.060916225,0.446351931,233,0.299231458,0.639582076,0.090961546,0.122291117,0.31558134600000004,0.005023283,0.568034188034188,0.5898290598290599,0.7153846153846154,0.20615384615384616,0.2705555555555555,1.0,0.22581196581196586,0.17692307692307693,0.03076923076923077,0.14615384615384616,0.1076923076923077,0.4
2125,0.196271662,0.101509681,0.463576159,302,0.263525067,0.649128354,0.13145954699999998,0.127606589,0.217333424,0.10888373,0.6210804362644855,0.4936775732788004,0.5631901840490797,0.16847307430129516,0.1599352419904567,1.0,0.21044648943421948,0.1656441717791411,0.024539877300613498,0.07975460122699386,0.09815950920245399,0.3619631901840491
2131,0.249359368,0.12904381199999998,0.468018721,641,0.227335797,0.659793781,0.083391786,0.139176339,0.16334568300000002,0.130950936,0.6321937719398659,0.3073431180364774,0.45613219246031744,0.13318052932310748,0.10869140624999997,1.0,0.23462569873702688,0.05078125,0.0390625,0.046875,0.0234375,0.3515625
2132,0.095478612,0.069578233,0.247755835,1114,0.19935842,0.638116274,0.08884301900000001,0.09538291,0.103381595,0.339480939,0.3630785376747825,0.355197732137727,0.6677827380952381,0.3358737192672327,0.026609445861678006,1.0,0.30104774305798493,0.19047619047619047,0.03869047619047619,0.02976190476190476,0.07738095238095238,0.7172619047619048
2136,0.21456184600000006,0.111526765,0.408482143,448,0.251798387,0.661787053,0.075307119,0.108527774,0.228846317,0.182119506,0.5816407867494825,0.4061818495514148,0.5381642512077295,0.1942512077294687,0.25595410628019327,0.9510869565217391,0.22410800552104906,0.18695652173913044,0.017391304347826087,0.11304347826086956,0.07391304347826087,0.4434782608695652
2140,0.157118547,0.087969934,0.463414634,287,0.255827932,0.638291029,0.121995394,0.129939093,0.231598705,0.047159485,0.6257697529079109,0.40930410963305713,0.5778508771929824,0.08590807949360582,0.13848262483130905,1.0,0.2883221675984834,0.15789473684210525,0.013157894736842105,0.06578947368421052,0.013157894736842105,0.35526315789473684
2146,0.486406727,0.207376527,0.686813187,364,0.25305076,0.673335547,0.067345599,0.049722933,0.24488797,0.017531394,0.8077960259529604,0.28802716950527174,0.3467153284671533,0.02496958637469586,0.21907948094079482,1.0,0.16723438767234386,0.09854014598540146,0.0072992700729927005,0.05474452554744526,0.014598540145985401,0.1678832116788321
2147,0.072114462,0.010617423,0.229007634,2096,0.178461727,0.639607405,0.04312819,0.120653201,0.08452074300000001,0.678394157,0.2895495586285058,0.42313003760372125,0.7195906432748538,0.565263931163055,0.026558346624136097,0.9883771929824561,0.14518651020844012,0.20175438596491227,0.1111111111111111,0.014619883040935672,0.25292397660818716,0.7982456140350878
2148,0.315740421,0.16918851699999998,0.465882353,425,0.254361417,0.670131355,0.076576692,0.109989397,0.197217856,0.030769768,0.623799035032515,0.4781623662680932,0.5095447870778268,0.19279945458359554,0.09241136983427732,1.0,0.18340151038388922,0.14537444933920704,0.04405286343612335,0.04405286343612335,0.11894273127753303,0.3700440528634361
2151,0.079898429,0.042973659,0.272529859,921,0.19986851,0.654266978,0.058555728,0.14758971199999998,0.122073904,0.556668343,0.34652391504243374,0.40366206153243184,0.6701940035273367,0.46312670525633487,0.07327533577533576,1.0,0.19034937970123156,0.19753086419753085,0.040123456790123455,0.027777777777777776,0.1574074074074074,0.7253086419753086
2156,0.21495565100000005,0.11136416,0.460076046,263,0.268983312,0.631585759,0.101974138,0.195946517,0.231618889,0.044771430999999993,0.6259709115824225,0.3164813603662525,0.38666884674078916,0.129043258899374,0.19178112055809898,0.9594724220623502,0.24498582951820358,0.12949640287769784,0.02158273381294964,0.07913669064748201,0.05755395683453238,0.33093525179856115
2157,0.116171298,0.07553578400000001,0.29389313,1572,0.193569324,0.6822178879999999,0.07923397,0.128995198,0.101616287,0.369806906,0.4124118641736088,0.2974993316190731,0.5554001988565747,0.32492595321413453,0.022798373637299807,1.0,0.2626621826122564,0.10514541387024609,0.05145413870246085,0.02237136465324385,0.09395973154362416,0.639821029082774
2161,0.201543378,0.124043876,0.398523985,271,0.330354454,0.590394205,0.144647503,0.108020582,0.356842516,0.008716225,0.6092809615428664,0.4270058292677341,0.4693405139833712,0.10664547974071784,0.37430552692457447,1.0,0.28407355871641576,0.14285714285714285,0.05555555555555555,0.1746031746031746,0.07936507936507936,0.35714285714285715
2163,0.354945481,0.203288349,0.479642502,1007,0.217399282,0.6774991290000001,0.096979784,0.123944661,0.158423561,0.174989427,0.6592543829748551,0.348323327481792,0.4784804243219597,0.11719742418561319,0.10119477252843395,1.0,0.2235481928395315,0.10039370078740158,0.02952755905511811,0.051181102362204724,0.02952755905511811,0.33661417322834647
2165,0.154837159,0.094005284,0.343387471,431,0.252520038,0.641814263,0.081112392,0.125455784,0.178243138,0.107498679,0.5041769939973534,0.40627755478054883,0.5624465355004278,0.26202466861149487,0.11135750477067842,1.0,0.23379833739115183,0.1437125748502994,0.023952095808383235,0.0718562874251497,0.0718562874251497,0.5209580838323353
2174,0.312059786,0.196017953,0.484741784,852,0.243217411,0.677896059,0.13254247,0.096438039,0.289389327,0.141185072,0.6973735675244296,0.27183057603316213,0.41814481017067223,0.06422700862356036,0.07727262360883048,0.1275078369905956,0.23839942385201016,0.11853448275862069,0.01939655172413793,0.034482758620689655,0.01293103448275862,0.30387931034482757
2175,0.120036901,0.070412345,0.318559557,361,0.221824323,0.679947518,0.221493839,0.144206308,0.16796716399999995,0.28428356,0.4781207354736769,0.32497064482358606,0.5681818181818182,0.3218611725964666,0.10538073038073038,1.0,0.20001809192985662,0.12878787878787878,0.030303030303030304,0.045454545454545456,0.06060606060606061,0.5378787878787878
2178,0.58709209,0.206361654,0.808219178,219,0.242458417,0.6714756,0.051031984,0.036313798,0.256689248,0.0045180820000000005,0.8612542955326461,0.3097079037800687,0.33505154639175255,0.010309278350515464,0.27749140893470786,1.0,0.12843642611683848,0.08762886597938144,0.005154639175257732,0.04639175257731959,0.005154639175257732,0.1134020618556701
2180,0.213938963,0.097472514,0.475,120,0.296579907,0.643655262,0.15124358,0.076935479,0.350394394,0.0071516409999999985,0.6500434027777777,0.2500434027777778,0.3729166666666667,0.018880208333333332,0.2553385416666667,1.0,0.3310763888888889,0.125,0.046875,0.09375,0.03125,0.3125
2182,0.35394453200000003,0.158257757,0.622377622,143,0.268213728,0.658406052,0.097591575,0.131378309,0.29624257600000004,0.007427129,0.7092970521541949,0.3958049886621315,0.46349206349206346,0.007482993197278911,0.24319727891156462,1.0,0.2832199546485261,0.17142857142857143,0.009523809523809525,0.12380952380952381,0.0,0.2571428571428571
2192,0.270457157,0.15798067300000002,0.442284326,823,0.218524541,0.681066301,0.131412005,0.12741911,0.143930385,0.112681962,0.6273943942131794,0.43228304651304983,0.5786572998488033,0.10012359860517843,0.06060220525869381,1.0,0.27248200718164206,0.10941475826972011,0.04834605597964377,0.035623409669211195,0.020356234096692113,0.35877862595419846
2197,0.112960593,0.08724489,0.319767442,172,0.308969997,0.645796236,0.204302322,0.114460545,0.37761598,0.00948828,0.49791666666666673,0.4634114583333334,0.6019531250000001,0.13585069444444445,0.17565104166666665,1.0,0.3662326388888889,0.15625,0.0625,0.125,0.09375,0.453125
2207,0.102913214,0.06950668,0.251381215,1086,0.196588736,0.675839338,0.079580661,0.147579077,0.113955343,0.478241544,0.3531901716954394,0.3375475863030736,0.5877198043396462,0.4218206956442251,0.0421893777863927,1.0,0.2249891326603355,0.16417910447761194,0.056716417910447764,0.026865671641791045,0.14328358208955225,0.7283582089552239
2210,0.094218795,0.062438638,0.228606357,818,0.195613618,0.7036794040000001,0.045982761,0.120209392,0.102949788,0.384219207,0.360975993656868,0.29994316205714033,0.5903426791277259,0.3482463429339968,0.012616822429906542,1.0,0.2907776634091354,0.1308411214953271,0.06542056074766354,0.028037383177570093,0.102803738317757,0.7009345794392523
2213,0.135402836,0.08701405400000001,0.316546763,139,0.315422408,0.629001011,0.08950761300000001,0.062280658,0.366082241,0.025287555,0.5175560288767835,0.41233106516125384,0.5587808417997097,0.22327421006666293,0.33157220138352217,1.0,0.2591697610565535,0.18867924528301888,0.03773584905660377,0.1320754716981132,0.07547169811320754,0.5094339622641509
2216,0.331888891,0.15805302699999998,0.526162791,344,0.249916958,0.655046577,0.07229912299999999,0.266313907,0.21189662,0.076435208,0.6848449364842808,0.2999568282355168,0.3531550871714806,0.09896210347030018,0.16479963570127504,0.6816939890710383,0.21619296004541907,0.11475409836065574,0.02185792349726776,0.0546448087431694,0.03825136612021858,0.3005464480874317
2220,0.271953018,0.159191683,0.471365639,227,0.276784706,0.651361131,0.154460657,0.112316557,0.244073053,0.011042306000000002,0.6422049324721081,0.47235760422783324,0.5801526717557252,0.03780093951849677,0.26383343119984337,1.0,0.31999412800939514,0.16793893129770993,0.030534351145038167,0.10687022900763359,0.022900763358778626,0.32061068702290074
2222,0.105145259,0.072149167,0.323751891,661,0.254684329,0.656019884,0.143297185,0.100751745,0.17100498100000006,0.100635804,0.4577266041551757,0.46674020959735263,0.6972865722865723,0.17515474658331806,0.07898970398970398,1.0,0.36711864926150656,0.19305019305019305,0.03088803088803089,0.05405405405405406,0.07335907335907337,0.555984555984556
2225,0.08848379099999999,0.077978162,0.442307692,52,0.278619882,0.614130513,0.041331629,0.543462875,0.371580034,0.057879793,0.5933333333333334,0.04,0.0,0.06333333333333332,0.13999999999999999,0.58,0.3433333333333334,0.04,0.04,0.04,0.08,0.44
2229,0.086265072,0.066536519,0.236196319,326,0.216323767,0.6317090320000001,0.040419342,0.068014065,0.15746053,0.352262023,0.33180190515922675,0.31132318175497137,0.6578014184397163,0.4074207342511474,0.06719858156028369,1.0,0.26077736058962586,0.14893617021276595,0.0851063829787234,0.0425531914893617,0.10638297872340426,0.7553191489361702
2230,0.247002548,0.152885335,0.34038800700000005,567,0.243273446,0.615577046,0.098788812,0.116672043,0.1821875,0.114997678,0.5905636523969857,0.3680518358185027,0.5037777777777778,0.17132194965528305,0.08736296296296296,1.0,0.23811439794773132,0.12,0.08888888888888889,0.08,0.08,0.4088888888888889
2231,0.092102758,0.063053277,0.290726817,399,0.231951621,0.610143519,0.07179885400000001,0.104272903,0.172699712,0.3100968,0.410086520947177,0.294060293233555,0.5140302116701212,0.39007981372311495,0.13801066874837362,1.0,0.19983366532970828,0.09836065573770492,0.07377049180327869,0.07377049180327869,0.11475409836065574,0.6311475409836066
2233,0.273098382,0.114628801,0.607734807,181,0.264969441,0.641465979,0.078912966,0.203965316,0.301502594,0.010346656,0.6907124681933844,0.43117048346055975,0.48854961832061067,0.07811704834605598,0.3081424936386768,1.0,0.23117048346055982,0.16793893129770993,0.007633587786259542,0.11450381679389313,0.061068702290076333,0.25190839694656486
2238,0.077589758,0.049421745,0.26745562100000003,845,0.213924471,0.688894346,0.08868503300000001,0.096053842,0.149014556,0.405888221,0.38113405294777836,0.3400469447038074,0.6284041394335511,0.2958274387195955,0.08130145997793056,1.0,0.32303850833262615,0.1895424836601307,0.10130718954248366,0.049019607843137254,0.1503267973856209,0.6633986928104575
2242,0.176700597,0.08702686300000001,0.403669725,218,0.285051543,0.637438111,0.182584034,0.090426877,0.264423548,0.021446955,0.5614307760141094,0.5088844797178131,0.6388888888888888,0.1370590828924162,0.22507716049382712,1.0,0.30151014109347446,0.19444444444444445,0.027777777777777776,0.1111111111111111,0.08333333333333333,0.4444444444444444
2245,0.209794678,0.112925106,0.387850467,642,0.229278595,0.649766662,0.07224404599999999,0.10077717,0.153997087,0.14702401199999998,0.5784377558834082,0.32622633003067797,0.4818072024593764,0.1773289814050684,0.10319342493255536,1.0,0.24423326271152365,0.13043478260869565,0.06159420289855073,0.07246376811594203,0.06884057971014493,0.44565217391304346
2252,0.19761935,0.114686102,0.383206107,655,0.244458289,0.651709114,0.15194518099999998,0.188853082,0.192715679,0.110680501,0.5839843106360192,0.32199201371725156,0.4585084033613445,0.10582004860767835,0.11441907645411105,1.0,0.31019564075630257,0.10661764705882353,0.04411764705882353,0.051470588235294115,0.03676470588235294,0.41911764705882354
2253,0.316873676,0.1749591,0.494714588,473,0.259222318,0.645910341,0.124984964,0.174394952,0.20747704,0.044204536,0.6642800182273866,0.21962292093871047,0.2853269537480064,0.06821599453178402,0.14920255183413078,0.9808612440191388,0.26750398724082936,0.0430622009569378,0.04784688995215311,0.028708133971291867,0.03827751196172249,0.28708133971291866
2258,0.20938361100000005,0.13140262800000002,0.388379205,327,0.249788502,0.628863602,0.103249502,0.14416928099999998,0.177207137,0.080448114,0.570028390760098,0.3546941540843982,0.47968770163892116,0.17674861272422246,0.13315266485998192,1.0,0.25322299651567937,0.08943089430894309,0.08130081300813008,0.10569105691056911,0.11382113821138211,0.44715447154471544
2259,0.367985877,0.166666711,0.569047619,420,0.250066537,0.66717892,0.08876674400000001,0.112766759,0.19417740100000005,0.01970557,0.7451433309642265,0.30486555318644865,0.373134328358209,0.04837716180999763,0.15401119402985075,1.0,0.20647950722577593,0.08955223880597014,0.041044776119402986,0.05223880597014925,0.029850746268656716,0.23134328358208955
2263,0.15142889199999998,0.098516592,0.32038835,412,0.263398688,0.642186124,0.144448747,0.124425522,0.197527375,0.072537171,0.49687026515151517,0.3484736877705628,0.5402083333333334,0.1180458603896104,0.1262388392857143,1.0,0.3850838744588744,0.1125,0.125,0.125,0.075,0.50625
2265,0.16355572599999998,0.08471497,0.361867704,771,0.207491995,0.6852566240000001,0.077343416,0.148477413,0.137460458,0.324909765,0.533306732549157,0.3722823472823472,0.5646838757949869,0.2725556430101885,0.07927422371866816,1.0,0.1941376244406548,0.09427609427609428,0.04040404040404041,0.037037037037037035,0.07407407407407407,0.4983164983164983
2269,0.110169756,0.067978814,0.311893204,824,0.203692122,0.668931493,0.076701126,0.075993664,0.142078671,0.34150853600000003,0.38506232881232866,0.36884900009899996,0.6900164587664588,0.3527100245850245,0.09102564102564101,1.0,0.26222764660264647,0.17567567567567569,0.037162162162162164,0.05067567567567568,0.09121621621621621,0.6959459459459459
2271,0.164151766,0.101803927,0.3640625,640,0.227388827,0.64564464,0.109978329,0.163527501,0.156991472,0.203310996,0.535978017254613,0.24782337048294498,0.3907801418439716,0.18240382548893186,0.13094731509625127,1.0,0.2816181572564551,0.07659574468085106,0.06382978723404255,0.02553191489361702,0.07659574468085106,0.4851063829787234
2273,0.105837761,0.083359001,0.28660436100000003,321,0.225735092,0.648250844,0.087333046,0.123795788,0.178292045,0.255183783,0.388936393639364,0.30438508136527925,0.6113861386138614,0.3363232751846613,0.13182496821110684,1.0,0.27474033117597474,0.13861386138613863,0.06930693069306931,0.04950495049504951,0.07920792079207921,0.6633663366336634
2278,0.328899319,0.147194611,0.520689655,290,0.227866665,0.681130438,0.052113214000000005,0.125210275,0.187489362,0.127460778,0.6900454897406118,0.27238917924893535,0.33299457994579945,0.11675861401471158,0.12129790940766551,1.0,0.1931958962446767,0.11585365853658537,0.03048780487804878,0.042682926829268296,0.06097560975609756,0.2926829268292683
2279,0.168405527,0.095856719,0.373205742,418,0.290697041,0.614422075,0.100939075,0.123822049,0.25504103300000003,0.060724382,0.5502797841983236,0.42738986980560023,0.5775280898876405,0.21775793650793648,0.3054886748706974,1.0,0.23196227929374003,0.14606741573033707,0.0449438202247191,0.11797752808988764,0.09550561797752809,0.43820224719101125
2284,0.234015782,0.124237978,0.524752475,101,0.292303919,0.619837273,0.07856252799999999,0.311438079,0.315554138,0.093642617,0.664172335600907,0.19591836734693877,0.20634920634920634,0.06855631141345427,0.34708994708994706,1.0,0.26727135298563864,0.12698412698412698,0.031746031746031744,0.09523809523809523,0.047619047619047616,0.2857142857142857
2286,0.417229718,0.25096942,0.464125561,892,0.242859069,0.661007534,0.101287062,0.138752169,0.17785184,0.08274253599999999,0.6317360612586744,0.38257457924543353,0.4863902847571189,0.11079604371061655,0.1304887532902608,1.0,0.25746789503070916,0.10301507537688442,0.05025125628140704,0.06030150753768844,0.05025125628140704,0.3542713567839196
2288,0.361342825,0.192771525,0.4749499,499,0.236211607,0.652617359,0.102697878,0.14975371099999998,0.183852453,0.092288219,0.6497145366710585,0.29409310496267016,0.3608695652173913,0.11320816864295125,0.10551163812033378,1.0,0.23707729468599043,0.10276679841897234,0.05533596837944664,0.043478260869565216,0.05928853754940711,0.3438735177865613
2291,0.193559879,0.095439085,0.3904282120000001,397,0.21752328,0.660554159,0.07797678,0.143453832,0.172487678,0.13784281199999998,0.6387282632896669,0.36123106912580616,0.47953216374269003,0.18054810686389636,0.07507193910702682,1.0,0.18072362984643686,0.09941520467836257,0.04678362573099415,0.04678362573099415,0.07017543859649122,0.36257309941520466
2293,0.150536787,0.087770234,0.345588235,136,0.323402146,0.648290457,0.145832055,0.066593716,0.331625148,0.0044949,0.5255612064702972,0.4755612064702973,0.6553719008264463,0.10934096206823479,0.1883916083916084,1.0,0.3650978314614678,0.18181818181818182,0.03636363636363636,0.09090909090909091,0.07272727272727272,0.43636363636363634
2297,0.529624192,0.283301168,0.6175115210000001,434,0.25491765,0.6488190389999999,0.098305873,0.122034319,0.224249871,0.017072878,0.7985460952811698,0.197636815920398,0.23507462686567165,0.03529134629880898,0.2127487562189055,1.0,0.16616255842002114,0.04477611940298507,0.03731343283582089,0.04477611940298507,0.014925373134328358,0.1791044776119403
2302,0.107941065,0.070723877,0.349137931,232,0.285887897,0.635575428,0.081280172,0.055849369,0.279457656,0.036288027,0.5126697758141058,0.44079119620356744,0.6627147766323024,0.21959581083292426,0.19699312714776634,1.0,0.26773441335297005,0.16494845360824742,0.010309278350515464,0.09278350515463918,0.07216494845360824,0.5154639175257731
2309,0.143330729,0.090757451,0.303703704,1215,0.221987155,0.676509521,0.107929682,0.120338117,0.150340504,0.225076701,0.48309553388530674,0.35701491045735134,0.5430557359307359,0.27572893520620806,0.059437370243941384,1.0,0.2411755309084854,0.13636363636363635,0.05454545454545454,0.04318181818181818,0.09545454545454546,0.55
2311,0.22108321600000005,0.146166996,0.464285714,28,0.322062782,0.587247116,0.097211082,0.219656317,0.56427209,0.005755565,0.575,0.1375,0.1125,0.18333333333333335,0.4229166666666667,1.0,0.24166666666666667,0.1875,0.0,0.0625,0.125,0.4375
2312,0.100592084,0.068806172,0.313566206,1231,0.234888815,0.64777516,0.112526596,0.124920135,0.15640187,0.209315093,0.4380199032097763,0.3950991343396403,0.6595758788796763,0.2509198958566047,0.04939574607296125,0.9665963431786215,0.3110602009336185,0.20042194092827004,0.0189873417721519,0.02531645569620253,0.046413502109704644,0.5991561181434599
2315,0.217740472,0.13997673300000002,0.33713471100000003,1403,0.213086034,0.6602441370000001,0.138630124,0.191659574,0.13620025300000002,0.222110501,0.5334229231890049,0.3375411381990328,0.517692379095888,0.12066051773654111,0.05882382724487987,1.0,0.34591655907445357,0.11695906432748537,0.07017543859649122,0.042884990253411304,0.05263157894736842,0.46588693957115007
